Temp(0to1),time(0to1),B/A(0to1),T,t,B/A,mz189,mz278,mz375,mz410,mz430,mz494,mz524,Yield 494/430
0.3,0,0.8,59,14,31.707,0,8936400,517775.2,259132000,357928000,1364488000,94233200,0.79219422
0.3,0.1,0.8,59,18.6,31.707,0,8942130,663277.4,284132960,277744500,1434463000,111291830,0.837785724
0.3,0.2,0.8,59,23.2,31.707,0,8973240,789665.6,305449920,209109000,1496794000,125486460,0.877420346
0.3,0.3,0.8,59,27.8,31.707,0,9029730,896939.8,323082880,152021500,1551481000,136817090,0.91075945
0.3,0.4,0.8,59,32.4,31.707,0,9111600,985100,337031840,106482000,1598524000,145283720,0.937547434
0.3,0.5,0.8,59,37,31.707,0,9218850,1054146.2,347296800,72490500,1637923000,150886350,0.957618143
0.3,0.6,0.8,59,41.6,31.707,0,9351480,1104078.4,353877760,50047000,1669678000,153624980,0.970898254
0.3,0.7,0.8,59,46.2,31.707,0,9509490,1134896.6,356774720,39151500,1693789000,153499610,0.977407476
0.3,0.8,0.8,59,50.8,31.707,0,9692880,1146600.8,355987680,39804000,1710256000,150510240,0.977255637
0.3,0.9,0.8,59,55.4,31.707,0,9901650,1139191,351516640,52004500,1719079000,144656870,0.970636901
0.3,1,0.8,59,60,31.707,0,10135800,1112667.2,343361600,75753000,1720258000,135939500,0.957821528
0.4,0,0.8,72,14,31.707,0,10227400,978735.2,321240000,131392000,1498312000,134767600,0.91937677
0.4,0.1,0.8,72,18.6,31.707,0,10189980,1121567.8,346687040,54322000,1562178000,151894600,0.966395298
0.4,0.2,0.8,72,23.2,31.707,0,10177940,1245286.4,368450080,-11200000,1618400000,166157600,1.006968641
0.4,0.3,0.8,72,27.8,31.707,0,10191280,1349891,386529120,-65174000,1666978000,177556600,1.040687874
0.4,0.4,0.8,72,32.4,31.707,0,10230000,1435381.6,400924160,-107600000,1707912000,186091600,1.067236889
0.4,0.5,0.8,72,37,31.707,0,10294100,1501758.2,411635200,-138478000,1741202000,191762600,1.086401651
0.4,0.6,0.8,72,41.6,31.707,0,10383580,1549020.8,418662240,-157808000,1766848000,194569600,1.098075871
0.4,0.7,0.8,72,46.2,31.707,0,10498440,1577169.4,422005280,-165590000,1784850000,194512600,1.102262762
0.4,0.8,0.8,72,50.8,31.707,0,10638680,1586204,421664320,-161824000,1795208000,191591600,1.099072845
0.4,0.9,0.8,72,55.4,31.707,0,10804300,1576124.6,417639360,-146510000,1797922000,185806600,1.088718018
0.4,1,0.8,72,60,31.707,0,10995300,1546931.2,409930400,-119648000,1792992000,177157600,1.071502333
0.5,0,0.8,85,14,31.707,0,11582400,1467295.2,368788000,-35664000,1587536000,178222000,1.022981277
0.5,0.1,0.8,85,18.6,31.707,0,11501830,1607458.2,394681120,-109620500,1645293000,195417370,1.071382733
0.5,0.2,0.8,85,23.2,31.707,0,11446640,1728507.2,416890240,-172029000,1695406000,209748740,1.112926085
0.5,0.3,0.8,85,27.8,31.707,0,11416830,1830442.2,435415360,-222889500,1737875000,221216110,1.14712319
0.5,0.4,0.8,85,32.4,31.707,0,11412400,1913263.2,450256480,-262202000,1772700000,229819480,1.17358646
0.5,0.5,0.8,85,37,31.707,0,11433350,1976970.2,461413600,-289966500,1799881000,235558850,1.192041669
0.5,0.6,0.8,85,41.6,31.707,0,11479680,2021563.2,468886720,-306183000,1819418000,238434220,1.202336716
0.5,0.7,0.8,85,46.2,31.707,0,11551390,2047042.2,472675840,-310851500,1831311000,238445590,1.204445761
0.5,0.8,0.8,85,50.8,31.707,0,11648480,2053407.2,472780960,-303972000,1835560000,235592960,1.198468518
0.5,0.9,0.8,85,55.4,31.707,0,11770950,2040658.2,469202080,-285544500,1832165000,229876330,1.1846248
0.5,1,0.8,85,60,31.707,0,11918800,2008795.2,461939200,-255569000,1821126000,221295700,1.163244775
0.6,0,0.8,98,14,31.707,0,13001400,1983455.2,401776000,-143240000,1632160000,224596400,1.09620396
0.6,0.1,0.8,98,18.6,31.707,0,12877680,2120948.6,428115200,-214083000,1683808000,241860140,1.145661944
0.6,0.2,0.8,98,23.2,31.707,0,12779340,2239328,450770400,-273378000,1727812000,256259880,1.187961778
0.6,0.3,0.8,98,27.8,31.707,0,12706380,2338593.4,469741600,-321125000,1764172000,267795620,1.222532599
0.6,0.4,0.8,98,32.4,31.707,0,12658800,2418744.8,485028800,-357324000,1792888000,276467360,1.248908443
0.6,0.5,0.8,98,37,31.707,0,12636600,2479782.2,496632000,-381975000,1813960000,282275100,1.266745113
0.6,0.6,0.8,98,41.6,31.707,0,12639780,2521705.6,504551200,-395078000,1827388000,285218840,1.275832746
0.6,0.7,0.8,98,46.2,31.707,0,12668340,2544515,508786400,-396633000,1833172000,285298580,1.27610319
0.6,0.8,0.8,98,50.8,31.707,0,12722280,2548210.4,509337600,-386640000,1831312000,282514320,1.267631684
0.6,0.9,0.8,98,55.4,31.707,0,12801600,2532791.8,506204800,-365099000,1821808000,276866060,1.250632762
0.6,1,0.8,98,60,31.707,0,12906300,2498259.2,499388000,-332010000,1804660000,268353800,1.225450718
0.7,0,0.8,111,14,31.707,0,14484400,2527215.2,420204000,-191336000,1632184000,273890800,1.132794021
0.7,0.1,0.8,111,18.6,31.707,0,14317530,2662039,446989280,-259065500,1677723000,291222910,1.18261314
0.7,0.2,0.8,111,23.2,31.707,0,14176040,2777748.8,470090560,-315247000,1715618000,305691020,1.225116773
0.7,0.3,0.8,111,27.8,31.707,0,14059930,2874344.6,489507840,-359880500,1745869000,317295130,1.259656195
0.7,0.4,0.8,111,32.4,31.707,0,13969200,2951826.4,505241120,-392966000,1768476000,326035240,1.28568749
0.7,0.5,0.8,111,37,31.707,0,13903850,3010194.2,517290400,-414503500,1783439000,331911350,1.302792571
0.7,0.6,0.8,111,41.6,31.707,0,13863880,3049448,525655680,-424493000,1790758000,334923460,1.310695948
0.7,0.7,0.8,111,46.2,31.707,0,13849290,3069587.8,530336960,-422934500,1790433000,335071570,1.309276025
0.7,0.8,0.8,111,50.8,31.707,0,13860080,3070613.6,531334240,-409828000,1782464000,332355680,1.298570051
0.7,0.9,0.8,111,55.4,31.707,0,13896250,3052525.4,528647520,-385173500,1766851000,326775790,1.278772362
0.7,1,0.8,111,60,31.707,0,13957800,3015323.2,522276800,-348971000,1743594000,318331900,1.250226047
0.8,0,0.8,124,14,31.707,0,16031400,3098575.2,424072000,-179952000,1587608000,326105200,1.127838051
0.8,0.1,0.8,124,18.6,31.707,0,15821380,3230729.4,451303360,-244568000,1627038000,343505680,1.176906551
0.8,0.2,0.8,124,23.2,31.707,0,15636740,3343769.6,474850720,-297636000,1658824000,358042160,1.218658995
0.8,0.3,0.8,124,27.8,31.707,0,15477480,3437695.8,494714080,-339156000,1682966000,369714640,1.252383894
0.8,0.4,0.8,124,32.4,31.707,0,15343600,3512508,510893440,-369128000,1699464000,378523120,1.277469752
0.8,0.5,0.8,124,37,31.707,0,15235100,3568206.2,523388800,-387552000,1708318000,384467600,1.293429722
0.8,0.6,0.8,124,41.6,31.707,0,15151980,3604790.4,532200160,-394428000,1709528000,387548080,1.299922439
0.8,0.7,0.8,124,46.2,31.707,0,15094240,3622260.6,537327520,-389756000,1703094000,387764560,1.296767473
0.8,0.8,0.8,124,50.8,31.707,0,15061880,3620616.8,538770880,-373536000,1689016000,385117040,1.283954146
0.8,0.9,0.8,124,55.4,31.707,0,15054900,3599859,536530240,-345768000,1667294000,379605520,1.261642979
0.8,1,0.8,124,60,31.707,0,15073300,3559987.2,530605600,-306452000,1637928000,371230000,1.230159612
0.9,0,0.8,137,14,31.707,0,17642400,3697535.2,413380000,-109088000,1498432000,381239600,1.078517631
0.9,0.1,0.8,137,18.6,31.707,0,17389230,3827019.8,441057440,-170590500,1531753000,398708450,1.125327064
0.9,0.2,0.8,137,23.2,31.707,0,17161440,3937390.4,465050880,-220545000,1557430000,413313300,1.164969313
0.9,0.3,0.8,137,27.8,31.707,0,16959030,4028647,485360320,-258951500,1575463000,425054150,1.196695205
0.9,0.4,0.8,137,32.4,31.707,0,16782000,4100789.6,501985760,-285810000,1585852000,433931000,1.219846743
0.9,0.5,0.8,137,37,31.707,0,16630350,4153818.2,514927200,-301120500,1588597000,439943850,1.233884269
0.9,0.6,0.8,137,41.6,31.707,0,16504080,4187732.8,524184640,-304883000,1583698000,443092700,1.23841056
0.9,0.7,0.8,137,46.2,31.707,0,16403190,4202533.4,529758080,-297097500,1571155000,443377550,1.233190025
0.9,0.8,0.8,137,50.8,31.707,0,16327680,4198220,531647520,-277764000,1550968000,440798400,1.218161426
0.9,0.9,0.8,137,55.4,31.707,0,16277550,4174792.6,529852960,-246882500,1523137000,435355250,1.193443001
0.9,1,0.8,137,60,31.707,0,16252800,4132251.2,524374400,-204453000,1487662000,427048100,1.159329462
1,0,0.8,150,14,31.707,0,19317400,4324095.2,388128000,21256000,1364656000,439294000,0.984662807
1,0.1,0.8,150,18.6,31.707,0,19021080,4450910.2,416251520,-37133000,1391868000,456831220,1.027409789
1,0.2,0.8,150,23.2,31.707,0,18750140,4558611.2,440691040,-83974000,1411436000,471504440,1.063259061
1,0.3,0.8,150,27.8,31.707,0,18504580,4647198.2,461446560,-119267000,1423360000,483313660,1.091455901
1,0.4,0.8,150,32.4,31.707,0,18284400,4716671.2,478518080,-143012000,1427640000,492258880,1.111325613
1,0.5,0.8,150,37,31.707,0,18089600,4767030.2,491905600,-155209000,1424276000,498340100,1.122301659
1,0.6,0.8,150,41.6,31.707,0,17920180,4798275.2,501609120,-155858000,1413268000,501557320,1.123951615
1,0.7,0.8,150,46.2,31.707,0,17776140,4810406.2,507628640,-144959000,1394616000,501910540,1.11599903
1,0.8,0.8,150,50.8,31.707,0,17657480,4803423.2,509964160,-122512000,1368320000,499399760,1.098339391
1,0.9,0.8,150,55.4,31.707,0,17564200,4777326.2,508615680,-88517000,1334380000,494024980,1.071048743
1,1,0.8,150,60,31.707,0,17496300,4732115.2,503583200,-42974000,1292796000,485786200,1.034384096
0,0,0.9,20,14,34.146,0,5380300,-674792.7,-21978000,1423759000,729929000,-20760000,0.338920494
0,0.1,0.9,20,18.6,34.146,0,5527850,-517110.7,1606560,1332169000,821719000,-3888290,0.381504981
0,0.2,0.9,20,23.2,34.146,0,5700780,-378542.7,21507120,1252127000,905865000,10119420,0.419772177
0,0.3,0.9,20,27.8,34.146,0,5899090,-259088.7,37723680,1183633000,982367000,21263130,0.453539705
0,0.4,0.9,20,32.4,34.146,0,6122780,-158748.7,50256240,1126687000,1051225000,29542840,0.482675609
0,0.5,0.9,20,37,34.146,0,6371850,-77522.7,59104800,1081289000,1112439000,34958550,0.507099786
0,0.6,0.9,20,41.6,34.146,0,6646300,-15410.7,64269360,1047439000,1166009000,37510260,0.526784004
0,0.7,0.9,20,46.2,34.146,0,6946130,27587.3,65749920,1025137000,1211935000,37197970,0.541750556
0,0.8,0.9,20,50.8,34.146,0,7271340,51471.3,63546480,1014383000,1250217000,34021680,0.552069681
0,0.9,0.9,20,55.4,34.146,0,7621930,56241.3,57659040,1015177000,1280855000,27981390,0.557855901
0,1,0.9,20,60,34.146,0,7997900,41897.3,48087600,1027519000,1303849000,19077100,0.559263488
0.1,0,0.9,33,14,34.146,0,6468050,-308712.7,84093500,1012831000,995106000,11413700,0.495586266
0.1,0.1,0.9,33,18.6,34.146,0,6571030,-153835.5,108066600,924857800,1080521000,28365740,0.538811421
0.1,0.2,0.9,33,23.2,34.146,0,6699390,-18072.3,128355700,848432600,1158292000,42453780,0.577205263
0.1,0.3,0.9,33,27.8,34.146,0,6853130,98576.9,144960800,783555400,1228419000,53677820,0.610553991
0.1,0.4,0.9,33,32.4,34.146,0,7032250,196112.1,157881900,730226200,1290902000,62037860,0.638703671
0.1,0.5,0.9,33,37,34.146,0,7236750,274533.3,167119000,688445000,1345741000,67533900,0.661562414
0.1,0.6,0.9,33,41.6,34.146,0,7466630,333840.5,172672100,658211800,1392936000,70165940,0.679100745
0.1,0.7,0.9,33,46.2,34.146,0,7721890,374033.7,174541200,639526600,1432487000,69933980,0.691350192
0.1,0.8,0.9,33,50.8,34.146,0,8002530,395112.9,172726300,632389400,1464394000,66838020,0.698400226
0.1,0.9,0.9,33,55.4,34.146,0,8308550,397078.1,167227400,636800200,1488657000,60878060,0.700393779
0.1,1,0.9,33,60,34.146,0,8639950,379929.3,158044500,652759000,1505276000,52054100,0.697521588
0.2,0,0.9,46,14,34.146,0,7619800,84967.3,175605000,661383000,1215683000,46507400,0.647650642
0.2,0.1,0.9,46,18.6,34.146,0,7678210,237039.7,199966640,577026600,1294723000,63539770,0.691718059
0.2,0.2,0.9,46,23.2,34.146,0,7762000,369998.1,220644280,504218200,1366119000,77708140,0.730413211
0.2,0.3,0.9,46,27.8,34.146,0,7871170,483842.5,237637920,442957800,1429871000,89012510,0.763481958
0.2,0.4,0.9,46,32.4,34.146,0,8005720,578572.9,250947560,393245400,1485979000,97452880,0.790740584
0.2,0.5,0.9,46,37,34.146,0,8165650,654189.3,260573200,355081000,1534443000,103029250,0.812079127
0.2,0.6,0.9,46,41.6,34.146,0,8350960,710691.7,266514840,328464600,1575263000,105741620,0.827462395
0.2,0.7,0.9,46,46.2,34.146,0,8561650,748080.1,268772480,313396200,1608439000,105589990,0.836928682
0.2,0.8,0.9,46,50.8,34.146,0,8797720,766354.5,267346120,309875800,1633971000,102574360,0.840586305
0.2,0.9,0.9,46,55.4,34.146,0,9059170,765514.9,262235760,317903400,1651859000,96694730,0.83860825
0.2,1,0.9,46,60,34.146,0,9346000,745561.3,253441400,337479000,1662103000,87951100,0.831225226
0.3,0,0.9,59,14,34.146,0,8835550,506247.3,252556500,369415000,1391660000,84521100,0.790233238
0.3,0.1,0.9,59,18.6,34.146,0,8849390,655514.9,277306680,288675400,1464325000,101633800,0.835324966
0.3,0.2,0.9,59,23.2,34.146,0,8888610,785668.5,298372860,219483800,1529346000,115882500,0.874496763
0.3,0.3,0.9,59,27.8,34.146,0,8953210,896708.1,315755040,161840200,1586723000,127267200,0.907443895
0.3,0.4,0.9,59,32.4,34.146,0,9043190,988633.7,329453220,115744600,1636456000,135787900,0.933943294
0.3,0.5,0.9,59,37,34.146,0,9158550,1061445.3,339467400,81197000,1678545000,141444600,0.953858577
0.3,0.6,0.9,59,41.6,34.146,0,9299290,1115142.9,345797580,58197400,1712990000,144237300,0.967142156
0.3,0.7,0.9,59,46.2,34.146,0,9465410,1149726.5,348443760,46745800,1739791000,144166000,0.973834404
0.3,0.8,0.9,59,50.8,34.146,0,9656910,1165196.1,347405940,46842200,1758948000,141230700,0.974059999
0.3,0.9,0.9,59,55.4,34.146,0,9873790,1161551.7,342684120,58486600,1770461000,135431400,0.968021719
0.3,1,0.9,59,60,34.146,0,10116050,1138793.3,334278300,81679000,1774330000,126768100,0.955992132
0.4,0,0.9,72,14,34.146,0,10115300,955127.3,314948000,136927000,1523037000,125454800,0.917512067
0.4,0.1,0.9,72,18.6,34.146,0,10084570,1101590.1,340086720,59804200,1589327000,142647830,0.963735936
0.4,0.2,0.9,72,23.2,34.146,0,10079220,1228938.9,361541440,-5770600,1647973000,156976860,1.00351394
0.4,0.3,0.9,72,27.8,34.146,0,10099250,1337173.7,379312160,-59797400,1698975000,168441890,1.036480123
0.4,0.4,0.9,72,32.4,34.146,0,10144660,1426294.5,393398880,-102276200,1742333000,177042920,1.062361377
0.4,0.5,0.9,72,37,34.146,0,10215450,1496301.3,403801600,-133207000,1778047000,182779950,1.080984777
0.4,0.6,0.9,72,41.6,34.146,0,10311620,1547194.1,410520320,-152589800,1806117000,185652980,1.092281397
0.4,0.7,0.9,72,46.2,34.146,0,10433170,1578972.9,413555040,-160424600,1826543000,185662010,1.096286434
0.4,0.8,0.9,72,50.8,34.146,0,10580100,1591637.7,412905760,-156711400,1839325000,182807040,1.093135703
0.4,0.9,0.9,72,55.4,34.146,0,10752410,1585188.5,408572480,-141450200,1844463000,177088070,1.0830588
0.4,1,0.9,72,60,34.146,0,10950100,1559625.3,400555200,-114641000,1841957000,168505100,1.066369443
0.5,0,0.9,85,14,34.146,0,11459050,1431607.3,362779500,-36081000,1609814000,169308500,1.022927015
0.5,0.1,0.9,85,18.6,34.146,0,11383750,1575265.3,388306760,-109587000,1669729000,186581860,1.070241683
0.5,0.2,0.9,85,23.2,34.146,0,11333830,1699809.3,410150020,-171545000,1722000000,200991220,1.110641715
0.5,0.3,0.9,85,27.8,34.146,0,11309290,1805239.3,428309280,-221955000,1766627000,212536580,1.143690699
0.5,0.4,0.9,85,32.4,34.146,0,11310130,1891555.3,442784540,-260817000,1803610000,221217940,1.169055084
0.5,0.5,0.9,85,37,34.146,0,11336350,1958757.3,453575800,-288131000,1832949000,227035300,1.186514528
0.5,0.6,0.9,85,41.6,34.146,0,11387950,2006845.3,460683060,-303897000,1854644000,229988660,1.195968137
0.5,0.7,0.9,85,46.2,34.146,0,11464930,2035819.3,464106320,-308115000,1868695000,230078020,1.19743621
0.5,0.8,0.9,85,50.8,34.146,0,11567290,2045679.3,463845580,-300785000,1875102000,227303380,1.191057455
0.5,0.9,0.9,85,55.4,34.146,0,11695030,2036425.3,459900840,-281907000,1873865000,221664740,1.177081933
0.5,1,0.9,85,60,34.146,0,11848150,2008057.3,452272100,-251481000,1864984000,213162100,1.155860262
0.6,0,0.9,98,14,34.146,0,12866800,1935687.3,396051000,-149609000,1651991000,216082200,1.099581198
0.6,0.1,0.9,98,18.6,34.146,0,12746930,2076540.5,421966800,-219498200,1705531000,233435890,1.147707507
0.6,0.2,0.9,98,23.2,34.146,0,12652440,2198279.7,444198600,-277839400,1751427000,247925580,1.188546239
0.6,0.3,0.9,98,27.8,34.146,0,12583330,2300904.9,462746400,-324632600,1789679000,259551270,1.2215852
0.6,0.4,0.9,98,32.4,34.146,0,12539600,2384416.1,477610200,-359877800,1820287000,268312960,1.246422578
0.6,0.5,0.9,98,37,34.146,0,12521250,2448813.3,488790000,-383575000,1843251000,274210650,1.262780919
0.6,0.6,0.9,98,41.6,34.146,0,12528280,2494096.5,496285800,-395724200,1858571000,277244340,1.270516502
0.6,0.7,0.9,98,46.2,34.146,0,12560690,2520265.7,500097600,-396325400,1866247000,277414030,1.269623496
0.6,0.8,0.9,98,50.8,34.146,0,12618480,2527320.9,500225400,-385378600,1866279000,274719720,1.260232626
0.6,0.9,0.9,98,55.4,34.146,0,12701650,2515262.1,496669200,-362883800,1858667000,269161410,1.242604543
0.6,1,0.9,98,60,34.146,0,12810200,2484089.3,489429000,-328841000,1843411000,260739100,1.21711839
0.7,0,0.9,111,14,34.146,0,14338550,2467367.3,414762500,-203657000,1649568000,265775900,1.140850301
0.7,0.1,0.9,111,18.6,34.146,0,14174110,2605415.7,441066840,-269929400,1696733000,283209920,1.189184692
0.7,0.2,0.9,111,23.2,34.146,0,14035050,2724350.1,463687180,-324653800,1736254000,297779940,1.229989908
0.7,0.3,0.9,111,27.8,34.146,0,13921370,2824170.5,482623520,-367830200,1768131000,309485960,1.262679419
0.7,0.4,0.9,111,32.4,34.146,0,13833070,2904876.9,497875860,-399458600,1792364000,318327980,1.286780854
0.7,0.5,0.9,111,37,34.146,0,13770150,2966469.3,509444200,-419539000,1808953000,324306000,1.301953917
0.7,0.6,0.9,111,41.6,34.146,0,13732610,3008947.7,517328540,-428071400,1817898000,327420020,1.308003459
0.7,0.7,0.9,111,46.2,34.146,0,13720450,3032312.1,521528880,-425055800,1819199000,327670040,1.304886758
0.7,0.8,0.9,111,50.8,34.146,0,13733670,3036562.5,522045220,-410492200,1812856000,325056060,1.292714487
0.7,0.9,0.9,111,55.4,34.146,0,13772270,3021698.9,518877560,-384380600,1798869000,319578080,1.271745318
0.7,1,0.9,111,60,34.146,0,13836250,2987721.3,512025900,-346721000,1777238000,311236100,1.24237461
0.8,0,0.9,124,14,34.146,0,15874300,3026647.3,418914000,-198225000,1602545000,318389600,1.141153726
0.8,0.1,0.9,124,18.6,34.146,0,15665290,3161890.9,445606880,-260880600,1643335000,335903950,1.188708286
0.8,0.2,0.9,124,23.2,34.146,0,15481660,3278020.5,468615760,-311988200,1676481000,350554300,1.228647744
0.8,0.3,0.9,124,27.8,34.146,0,15323410,3375036.1,487940640,-351547800,1701983000,362340650,1.260321858
0.8,0.4,0.9,124,32.4,34.146,0,15190540,3452937.7,503581520,-379559400,1719841000,371263000,1.283193771
0.8,0.5,0.9,124,37,34.146,0,15083050,3511725.3,515538400,-396023000,1730055000,377321350,1.296861694
0.8,0.6,0.9,124,41.6,34.146,0,15000940,3551398.9,523811280,-400938600,1732625000,380515700,1.301075839
0.8,0.7,0.9,124,46.2,34.146,0,14944210,3571958.5,528400160,-394306200,1727551000,380846050,1.295749288
0.8,0.8,0.9,124,50.8,34.146,0,14912860,3573404.1,529305040,-376125800,1714833000,378312400,1.280961961
0.8,0.9,0.9,124,55.4,34.146,0,14906890,3555735.7,526525920,-346397400,1694471000,372914750,1.256957335
0.8,1,0.9,124,60,34.146,0,14926300,3518953.3,520062800,-305121000,1666465000,364653100,1.224132181
0.9,0,0.9,137,14,34.146,0,17474050,3613527.3,408505500,-133313000,1510922000,373923300,1.09677129
0.9,0.1,0.9,137,18.6,34.146,0,17220470,3745966.1,435586920,-192351800,1545337000,391517980,1.142168444
0.9,0.2,0.9,137,23.2,34.146,0,16992270,3859290.9,458984340,-239842600,1572108000,406248660,1.180026142
0.9,0.3,0.9,137,27.8,34.146,0,16789450,3953501.7,478697760,-275785400,1591235000,418115340,1.209651058
0.9,0.4,0.9,137,32.4,34.146,0,16612010,4028598.5,494727180,-300180200,1602718000,427118020,1.230457957
0.9,0.5,0.9,137,37,34.146,0,16459950,4084581.3,507072600,-313027000,1606557000,433256700,1.241994387
0.9,0.6,0.9,137,41.6,34.146,0,16333270,4121450.1,515734020,-314325800,1602752000,436531380,1.243961043
0.9,0.7,0.9,137,46.2,34.146,0,16231970,4139204.9,520711440,-304076600,1591303000,436942060,1.236226199
0.9,0.8,0.9,137,50.8,34.146,0,16156050,4137845.7,522004860,-282279400,1572210000,434488740,1.218833013
0.9,0.9,0.9,137,55.4,34.146,0,16105510,4117372.5,519614280,-248934200,1545473000,429171420,1.191999036
0.9,1,0.9,137,60,34.146,0,16080350,4077785.3,513539700,-204041000,1511092000,420990100,1.15610791
1,0,0.9,150,14,34.146,0,19137800,4228007.3,383537000,-8921000,1374699000,432377000,1.006531808
1,0.1,0.9,150,18.6,34.146,0,18839650,4357641.3,411006960,-64343000,1402739000,450052010,1.04807471
1,0.2,0.9,150,23.2,34.146,0,18566880,4468161.3,434792920,-108217000,1423135000,464863020,1.082299429
1,0.3,0.9,150,27.8,34.146,0,18319490,4559567.3,454894880,-140543000,1435887000,476810030,1.108498592
1,0.4,0.9,150,32.4,34.146,0,18097480,4631859.3,471312840,-161321000,1440995000,485893040,1.126064138
1,0.5,0.9,150,37,34.146,0,17900850,4685037.3,484046800,-170551000,1438459000,492112050,1.134513703
1,0.6,0.9,150,41.6,34.146,0,17729600,4719101.3,493096760,-168233000,1428279000,495467060,1.13351338
1,0.7,0.9,150,46.2,34.146,0,17583730,4734051.3,498462720,-154367000,1410455000,495958070,1.122895052
1,0.8,0.9,150,50.8,34.146,0,17463240,4729887.3,500144680,-128953000,1384987000,493585080,1.102666807
1,0.9,0.9,150,55.4,34.146,0,17368130,4706609.3,498142640,-91991000,1351875000,488348090,1.073015452
1,1,0.9,150,60,34.146,0,17298400,4664217.3,492456600,-43481000,1311119000,480247100,1.034300802
0,0,1,20,14,36.585,0,5264000,-648300,-32180000,1463500000,767600000,-34650000,0.344045538
0,0.1,1,20,18.6,36.585,0,5423920,-486447,-8673600,1369844000,862878000,-17760100,0.386469072
0,0.2,1,20,23.2,36.585,0,5609220,-343708,11148800,1287736000,950512000,-3734200,0.424667865
0,0.3,1,20,27.8,36.585,0,5819900,-220083,27287200,1217176000,1030502000,7427700,0.458474034
0,0.4,1,20,32.4,36.585,0,6055960,-115572,39741600,1158164000,1102848000,15725600,0.487767424
0,0.5,1,20,37,36.585,0,6317400,-30175,48512000,1110700000,1167550000,21159500,0.512476682
0,0.6,1,20,41.6,36.585,0,6604220,36108,53598400,1074784000,1224608000,23729400,0.532579047
0,0.7,1,20,46.2,36.585,0,6916420,83277,55000800,1050416000,1274022000,23435300,0.548098938
0,0.8,1,20,50.8,36.585,0,7254000,111332,52719200,1037596000,1315792000,20277200,0.559105426
0,0.9,1,20,55.4,36.585,0,7616960,120273,46753600,1036324000,1349918000,14255100,0.565708759
0,1,1,20,60,36.585,0,8005300,110100,37104000,1046600000,1376400000,5369000,0.568056129
0.1,0,1,33,14,36.585,0,6340500,-294300,74175000,1046620000,1030330000,-2077000,0.496078384
0.1,0.1,1,33,18.6,36.585,0,6454430,-135387,98012400,957084100,1118967000,14905190,0.538988178
0.1,0.2,1,33,23.2,36.585,0,6593740,4412,118165800,879096200,1199960000,29023380,0.577165735
0.1,0.3,1,33,27.8,36.585,0,6758430,125097,134635200,812656300,1273309000,40277570,0.610417153
0.1,0.4,1,33,32.4,36.585,0,6948500,226668,147420600,757764400,1339014000,48667760,0.638605396
0.1,0.5,1,33,37,36.585,0,7163950,309125,156522000,714420500,1397075000,54193950,0.661651896
0.1,0.6,1,33,41.6,36.585,0,7404780,372468,161939400,682624600,1447492000,56856140,0.67953651
0.1,0.7,1,33,46.2,36.585,0,7670990,416697,163672800,662376700,1490265000,56654330,0.692295889
0.1,0.8,1,33,50.8,36.585,0,7962580,441812,161722200,653676800,1525394000,53588520,0.700020394
0.1,0.9,1,33,55.4,36.585,0,8279550,447813,156087600,656524900,1552879000,47658710,0.70284976
0.1,1,1,33,60,36.585,0,8621900,434700,146769000,670921000,1572720000,38864900,0.700967757
0.2,0,1,46,14,36.585,0,7481000,87300,165970000,689220000,1248460000,33416000,0.644306593
0.2,0.1,1,46,18.6,36.585,0,7548940,243273,190138400,603804200,1330456000,50490480,0.687837138
0.2,0.2,1,46,23.2,36.585,0,7642260,380132,210622800,529936400,1404808000,64700960,0.726094878
0.2,0.3,1,46,27.8,36.585,0,7760960,497877,227423200,467616600,1471516000,76047440,0.758852695
0.2,0.4,1,46,32.4,36.585,0,7905040,596508,240539600,416844800,1530580000,84529920,0.785950759
0.2,0.5,1,46,37,36.585,0,8074500,676025,249972000,377621000,1582000000,90148400,0.807298962
0.2,0.6,1,46,41.6,36.585,0,8269340,736428,255720400,349945200,1625776000,92902880,0.822877236
0.2,0.7,1,46,46.2,36.585,0,8489560,777717,257784800,333817400,1661908000,92793360,0.832733802
0.2,0.8,1,46,50.8,36.585,0,8735160,799892,256165200,329237600,1690396000,89819840,0.83698152
0.2,0.9,1,46,55.4,36.585,0,9006140,802953,250861600,336205800,1711240000,83982320,0.835792576
0.2,1,1,46,60,36.585,0,9302500,786900,241874000,354722000,1724440000,75280800,0.829391842
0.3,0,1,59,14,36.585,0,8685500,496500,243205000,391300000,1421990000,71829000,0.784204402
0.3,0.1,1,59,18.6,36.585,0,8707450,649533,267704400,310004300,1497345000,88995770,0.828475713
0.3,0.2,1,59,23.2,36.585,0,8754780,783452,288519800,240256600,1565056000,103298540,0.866916898
0.3,0.3,1,59,27.8,36.585,0,8827490,898257,305651200,182056900,1625123000,114737310,0.899259116
0.3,0.4,1,59,32.4,36.585,0,8925580,993948,319098600,135405200,1677546000,123312080,0.925312275
0.3,0.5,1,59,37,36.585,0,9049050,1070525,328862000,100301500,1722325000,129022850,0.944968703
0.3,0.6,1,59,41.6,36.585,0,9197900,1127988,334941400,76745800,1759460000,131869620,0.95820414
0.3,0.7,1,59,46.2,36.585,0,9372130,1166337,337336800,64738100,1788951000,131852390,0.965076075
0.3,0.8,1,59,50.8,36.585,0,9571740,1185572,336048200,64278400,1810798000,128971160,0.965719583
