,System Pressure,,"Pump Pressure, ",,Reactor Temperature
1.13333,13.66129,64.5517,99,54,122.11544
1.13361,13.63565,64.55325,99,54,122.09951
1.13389,13.57319,64.55315,99,54,121.89209
1.13417,13.49072,64.56839,99,54,121.94428
1.13444,13.44041,64.57278,84,59,121.78269
1.13472,13.41632,64.59489,84,59,121.79128
1.135,13.40523,64.61769,84,59,121.83318
1.13528,13.4531,64.62151,84,59,121.72467
1.13555,13.53106,64.62131,84,59,121.75131
1.13583,13.56229,64.61389,84,59,121.67989
1.13611,13.60082,64.59691,84,59,121.52679
1.13639,13.62295,64.59123,84,59,121.57588
1.13667,13.58983,64.60266,94,53,121.41248
1.13694,13.53021,64.60644,94,53,121.30894
1.13722,13.47557,64.6217,94,53,121.35039
1.1375,13.43022,64.64442,94,53,121.18547
1.13778,13.39196,64.65202,94,53,121.21
1.13805,13.44626,64.65848,94,53,121.12605
1.13833,13.51111,64.661,94,53,120.97052
1.13861,13.54423,64.65575,94,53,121.01575
1.13889,13.60639,64.6468,88,55,120.86794
1.13917,13.59401,64.6468,88,55,120.87301
1.13944,13.56746,64.64539,88,55,120.89265
1.13972,13.52656,64.64538,88,55,120.73503
1.14,13.44463,64.64823,88,55,120.60637
1.14028,13.40613,64.65887,88,55,120.64274
1.14055,13.35053,64.67095,88,55,120.63716
1.14083,13.34555,64.67496,88,55,120.62801
1.14111,13.39135,64.6826,87,56,120.61605
1.14139,13.46508,64.67769,87,56,120.60466
1.14167,13.55008,64.66748,87,56,120.58805
1.14194,13.60295,64.66348,87,56,120.56966
1.14222,13.62566,64.67103,87,56,120.55294
1.1425,13.78989,64.70545,87,56,120.5269
1.14278,14.00679,64.70504,87,56,120.49894
1.14305,13.76674,64.69348,87,56,120.47148
1.14333,13.41906,64.6929,91,54,120.43691
1.14361,12.98456,64.7077,91,54,120.40305
1.14389,12.29114,64.71953,91,54,120.36536
1.14417,12.18688,64.74403,91,54,120.32291
1.14444,12.59031,64.79354,91,54,120.27643
1.14472,13.18247,64.75549,91,54,120.23319
1.145,13.65215,64.71066,91,54,120.05162
1.14528,13.74954,64.69642,91,54,120.14719
1.14555,13.62591,64.66406,92,52,120.22292
1.14583,13.31486,64.6573,92,52,120.36234
1.14611,13.23115,64.68922,92,52,120.38088
1.14639,13.38013,64.71794,92,52,120.55168
1.14667,13.4079,64.72025,92,52,120.75106
1.14694,13.3917,64.72118,92,52,120.87319
1.14722,13.41048,64.72119,92,52,120.96372
1.1475,13.46617,64.72762,92,52,121.1787
1.14778,13.5315,64.72876,94,57,121.25139
1.14805,13.59674,64.73161,94,57,121.23147
1.14833,13.65511,64.73161,94,57,121.40552
1.14861,13.63377,64.72704,94,57,121.37083
1.14889,13.58574,64.72405,94,57,121.48439
1.14917,13.50006,64.72411,94,57,121.63119
1.14944,13.4226,64.72411,94,57,121.63263
1.14972,13.36785,64.73172,94,57,121.75743
1.15,13.35714,64.74894,93,21,121.73533
1.15028,13.40209,64.76627,93,21,121.74953
1.15055,13.4472,64.78265,93,21,121.79205
1.15083,13.51715,64.79558,93,21,121.77061
1.15111,13.57362,64.78992,93,21,121.77303
1.15139,13.59261,64.78836,93,21,121.69209
1.15167,13.59317,64.783,93,21,121.68276
1.15194,13.56701,64.76469,93,21,121.60663
1.15222,13.5193,64.76192,95,55,121.66921
1.1525,13.48231,64.757,95,55,121.665
1.15278,13.45558,64.75703,95,55,121.59331
1.15305,13.43651,64.77248,95,55,121.62235
1.15333,13.45866,64.78091,95,55,121.55534
1.15361,13.49777,64.79192,95,55,121.44613
1.15389,13.53329,64.79957,95,55,121.50649
1.15417,13.57957,64.79903,95,55,121.41582
1.15444,13.60621,64.79219,94,52,121.32961
1.15472,13.60243,64.79144,94,52,121.37
1.155,13.57576,64.78761,94,52,121.3384
1.15528,13.51879,64.78859,94,52,121.23488
1.15555,13.46064,64.79353,94,52,121.2703
1.15583,13.41621,64.79623,94,52,121.27766
1.15611,13.42569,64.79995,94,52,121.15508
1.15639,13.45349,64.79889,94,52,121.10786
1.15667,13.49541,64.79896,96,54,121.08952
1.15694,13.55316,64.799,96,54,121.02468
1.15722,13.58592,64.799,96,54,120.91524
1.1575,13.6061,64.79816,96,54,120.8198
1.15778,13.57832,64.79311,96,54,120.71561
1.15805,13.53067,64.78325,96,54,120.67471
1.15833,13.46566,64.77475,96,54,120.66995
1.15861,13.41213,64.76708,96,54,120.64587
1.15889,13.40769,64.77251,94,55,120.63904
1.15917,13.43046,64.78008,94,55,120.62654
1.15944,13.46642,64.7818,94,55,120.61214
1.15972,13.52579,64.78323,94,55,120.59627
1.16,13.50081,64.79608,94,55,120.5707
1.16028,13.56993,64.81297,94,55,120.55074
1.16055,13.63066,64.79664,94,55,120.52412
1.16083,13.37513,64.76753,94,55,120.46635
1.16111,13.35538,64.75036,85,58,120.44035
1.16139,13.15896,64.73964,85,58,120.15649
1.16167,12.77072,64.7268,85,58,120.1202
1.16194,12.81093,64.75261,85,58,120.12283
1.16222,12.74921,64.74208,85,58,120.11746
1.1625,12.61836,64.7222,85,58,120.12632
1.16278,12.83185,64.75234,85,58,120.1229
1.16305,13.41996,64.84143,85,58,120.11617
1.16333,13.89596,64.91558,96,54,120.10921
1.16361,14.33622,64.9609,96,54,120.32603
1.16389,14.45785,64.95557,96,54,120.41216
1.16417,14.0941,64.89268,96,54,120.47337
1.16444,13.70674,64.83588,96,54,120.64492
1.16472,13.46492,64.81521,96,54,120.71001
1.165,13.42495,64.81691,96,54,120.94462
1.16528,13.48526,64.83533,96,54,121.11123
1.16555,13.55778,64.85292,90,55,121.23446
1.16583,13.61175,64.86426,90,55,121.3856
1.16611,13.6524,64.87479,90,55,121.42717
1.16639,13.64107,64.87185,90,55,121.56378
1.16667,13.58883,64.85994,90,55,121.56741
1.16694,13.49071,64.84146,90,55,121.57802
1.16722,13.4128,64.83411,90,55,121.75419
1.1675,13.35692,64.83138,90,55,121.81571
1.16778,13.3698,64.84143,89,53,121.91582
1.16805,13.41741,64.85988,89,53,121.99162
1.16833,13.48772,64.87107,89,53,122.11019
1.16861,13.56954,64.88306,89,53,121.99947
1.16889,13.61919,64.89053,89,53,122.05858
1.16917,13.64153,64.89428,89,53,122.04695
1.16944,13.59223,64.8931,89,53,121.97575
1.16972,13.54602,64.89051,89,53,122.10814
1.17,13.46965,64.88306,98,57,122.08202
1.17028,13.39417,64.87927,98,57,122.03455
1.17055,13.39512,64.88261,98,57,122.02492
1.17083,13.40832,64.88933,98,57,121.88893
1.17111,13.41751,64.89753,98,57,121.78432
1.17139,13.49153,64.9106,98,57,121.80269
1.17167,13.55572,64.9252,98,57,121.75653
1.17194,13.59761,64.93523,98,57,121.74498
1.17222,13.64223,64.939,100,54,121.73338
1.1725,13.60205,64.93397,100,54,121.7451
1.17278,13.54558,64.92281,100,54,121.67479
1.17305,13.4906,64.91904,100,54,121.57835
1.17333,13.40287,64.90783,100,54,121.57017
1.17361,13.38572,64.91399,100,54,121.52826
1.17389,13.4238,64.92785,100,54,121.54034
1.17417,13.45849,64.93197,100,54,121.49009
1.17444,13.54812,64.95029,88,55,121.42632
1.17472,13.61526,64.96851,88,55,121.34367
1.175,13.62,64.96854,88,55,121.33458
1.17528,13.60497,64.97771,88,55,121.23753
1.17555,13.53784,64.97138,88,55,121.14674
1.17583,13.46549,64.96591,88,55,121.14736
1.17611,13.40639,64.96809,88,55,120.9761
1.17639,13.3652,64.96121,88,55,120.96377
1.17667,13.34797,64.9577,94,47,120.78141
1.17694,13.41682,64.97269,94,47,120.70955
1.17722,13.45333,64.98687,94,47,120.6136
1.1775,13.50115,65.00524,94,47,120.60612
1.17778,13.5231,65.02132,94,47,120.59971
1.17805,13.4545,65.02132,94,47,120.56211
1.17833,13.40602,65.02132,94,47,120.55769
1.17861,13.39264,65.0213,94,47,120.55233
1.17889,13.40615,65.0213,89,57,120.5471
1.17917,13.45801,65.02875,89,57,120.53584
1.17944,13.52754,65.03973,89,57,120.5208
1.17972,13.54506,65.05669,89,57,120.50704
1.18,13.38553,65.05154,89,57,120.486
1.18028,13.42977,65.06368,89,57,120.46773
1.18055,13.49593,65.06826,89,57,120.44322
1.18083,13.48953,65.05429,89,57,120.41682
1.18111,13.82289,65.07193,99,58,120.38384
1.18139,14.08571,65.08472,99,58,120.34825
1.18167,14.17813,65.10353,99,58,120.31007
1.18194,14.32968,65.14826,99,58,120.26512
1.18222,14.3283,65.20495,99,58,120.22892
1.1825,14.11311,65.2452,99,58,120.04813
1.18278,13.63846,65.22778,99,58,120.01578
1.18305,13.2983,65.19257,99,58,120.01131
1.18333,12.98878,65.12665,94,53,120.08694
1.18361,12.91637,65.07271,94,53,120.16195
1.18389,13.05602,65.03883,94,53,120.24349
1.18417,13.37928,65.06062,94,53,120.39227
1.18444,13.53102,65.08013,94,53,120.4835
1.18472,13.60739,65.09148,94,53,120.53612
1.185,13.65993,65.11186,94,53,120.60814
1.18528,13.61867,65.1108,94,53,120.72774
1.18555,13.54098,65.10113,95,57,120.7839
1.18583,13.49302,65.10109,95,57,120.87943
1.18611,13.44106,65.09361,95,57,121.06014
1.18639,13.40728,65.08909,95,57,121.1202
1.18667,13.4171,65.09314,95,57,121.07031
1.18694,13.44474,65.09312,95,57,121.07339
1.18722,13.50313,65.10057,95,57,121.10292
1.1875,13.5786,65.11299,95,57,121.26725
1.18778,13.63538,65.13128,94,56,121.31467
1.18805,13.65268,65.152,94,56,121.3678
1.18833,13.5971,65.16663,94,56,121.41915
1.18861,13.53529,65.18117,94,56,121.37508
1.18889,13.43517,65.18156,94,56,121.41384
1.18917,13.35512,65.17917,94,56,121.38004
1.18944,13.33692,65.17583,94,56,121.33446
1.18972,13.35146,65.17207,94,56,121.35433
1.19,13.40204,65.17209,95,56,121.27522
1.19028,13.46898,65.17661,95,56,121.37891
1.19055,13.55664,65.19615,95,56,121.2945
1.19083,13.6013,65.21447,95,56,121.19185
1.19111,13.63524,65.23284,95,56,121.21013
1.19139,13.62383,65.24817,95,56,121.13279
1.19167,13.57559,65.24764,95,56,121.06697
1.19194,13.52144,65.24656,95,56,121.09792
1.19222,13.4583,65.24659,96,54,121.10661
1.1925,13.41734,65.23691,96,54,120.99436
1.19278,13.40665,65.23395,96,54,121.04421
1.19305,13.43282,65.23691,96,54,120.9395
1.19333,13.52685,65.24445,96,54,120.7773
1.19361,13.5964,65.26119,96,54,120.75148
1.19389,13.64707,65.26562,96,54,120.69717
1.19417,13.65163,65.28618,96,54,120.69199
1.19444,13.596,65.29993,93,54,120.68291
1.19472,13.54295,65.31135,93,54,120.67747
1.195,13.48355,65.32655,93,54,120.66792
1.19528,13.43784,65.31425,93,54,120.6564
1.19555,13.41497,65.29672,93,54,120.64546
1.19583,13.40156,65.28148,93,54,120.6345
1.19611,13.41188,65.26282,93,54,120.61702
1.19639,13.42217,65.23623,93,54,120.60088
1.19667,13.79721,65.23834,94,57,120.57591
1.19694,14.21239,65.24897,94,57,120.54555
1.19722,14.38241,65.29076,94,57,120.51316
1.1975,14.34979,65.37189,94,57,120.47298
1.19778,14.0189,65.4437,94,57,120.43652
1.19805,13.49359,65.52187,94,57,120.39934
1.19833,13.19315,65.51423,94,57,119.98804
1.19861,13.48483,65.4614,94,57,119.98218
1.19889,13.62212,65.45738,92,39,119.97483
1.19917,13.6411,65.43487,92,39,119.97123
1.19944,13.8225,65.45528,92,39,119.95386
1.19972,13.37607,65.46967,92,39,119.94796
1.2,13.49225,65.37648,92,39,120.14809
