Time (hr),MX03 (uL/min),MX04 (uL/min)
4.23105,63.54764,62.21235
4.23107,63.62924,62.53362
4.2311,63.71083,62.93581
4.23112,63.77809,63.1748
4.23114,63.8375,63.49232
4.23115,63.87847,63.78286
4.23117,63.91773,64.09252
4.23119,63.95017,64.51895
4.23121,63.94129,64.77638
4.23122,63.8952,65.12223
4.23125,63.89828,65.4732
4.23127,63.57051,65.81358
4.23129,63.22637,66.28951
4.2313,62.95733,66.61283
4.23132,62.90544,66.98156
4.23134,62.87061,67.36565
4.23136,62.8334,67.70093
4.23138,62.7658,68.18266
4.2314,62.69683,68.54149
4.23142,62.61694,68.92762
4.23144,62.54524,69.36497
4.23145,62.4551,69.72277
4.23147,62.34721,70.24241
4.23149,62.22703,70.02835
4.23151,62.10617,70.01845
4.23153,61.96449,70.62548
4.23155,61.81972,64.95152
4.23157,61.63639,65.18778
4.23159,61.47592,65.72482
4.23161,61.30385,65.91943
4.23162,61.14134,66.21065
4.23164,60.95527,66.31138
4.23167,60.73164,66.47866
4.23169,60.52885,66.76886
4.2317,60.30386,66.86446
4.23172,60.08775,67.06726
4.23174,59.83784,67.11711
4.23176,59.56198,67.197
4.23177,59.30933,67.44624
4.23179,59.04849,67.48106
4.23182,58.79891,67.63436
4.23184,58.51075,67.65416
4.23185,58.20144,67.65723
4.23187,57.90714,67.88358
4.23189,57.58929,67.88325
4.23191,57.29534,67.98054
4.23193,56.93822,67.99216
4.23195,56.5869,67.93037
4.23197,56.24924,68.11541
4.23199,55.90544,68.0717
4.23201,55.56948,68.10823
4.23202,55.17207,68.10311
4.23204,54.79105,67.9802
4.23206,54.40525,68.11881
4.23208,54.13621,68.05941
4.2321,54.46841,68.03585
4.23212,54.11777,68.02663
4.23214,56.10582,67.84124
4.23216,57.63433,67.92283
4.23217,57.72139,67.83031
4.23219,57.51928,67.7494
4.23221,57.22156,67.71799
4.23223,56.97746,67.49368
4.23225,56.73403,67.49368
4.23227,56.5442,67.40321
4.23229,56.38169,67.26767
4.23231,56.19869,67.22056
4.23233,56.06076,66.95255
4.23234,55.9085,66.88701
4.23236,55.8105,66.76342
4.23238,55.70023,66.5787
4.2324,55.55171,66.49471
4.23242,55.44212,66.19291
4.23244,55.30727,66.03348
4.23246,55.26425,65.91159
4.23248,55.16319,65.67875
4.23249,55.07238,65.5695
4.23251,54.9884,65.24276
4.23254,54.90885,65.01709
4.23256,54.89998,64.88564
4.23257,54.83101,64.63812
4.23259,54.79039,64.49609
4.23261,54.77127,64.33187
4.23263,54.75625,64.11747
4.23264,54.81975,64.01982
4.23266,54.79722,63.70879
4.23269,54.81736,63.51146
4.23271,55.01708,63.15195
4.23272,55.20554,62.77196
4.23274,55.38615,62.58692
4.23276,55.50837,62.2397
4.23278,55.72278,61.99321
4.2328,56.0543,61.61356
4.23282,56.52579,61.16597
4.23284,56.98499,60.95737
4.23286,57.4121,60.5924
4.23288,57.86754,60.29298
4.23289,58.3165,59.92426
4.23291,58.83238,59.42238
4.23293,59.31139,59.17247
4.23295,59.74498,58.77369
4.23297,60.19804,58.42169
4.23299,60.62071,58.03316
4.23301,61.10381,57.48552
4.23303,61.49337,57.17688
4.23304,61.8655,56.75831
4.23306,62.22946,56.35783
4.23308,62.57633,55.96964
4.23311,62.96622,55.39402
4.23312,63.27008,55.224
4.23314,63.62855,55.69618
4.23316,63.90612,55.07105
4.23318,64.52476,59.69448
4.2332,65.18984,60.39471
4.23321,65.65177,59.77744
4.23323,65.92149,59.52206
4.23326,66.12497,59.24347
4.23327,66.38445,59.09324
4.23329,66.66508,58.87133
4.23331,66.85183,58.66102
4.23333,67.08844,58.5026
4.23335,67.26802,58.28718
4.23336,67.53433,58.16802
4.23338,67.77947,57.99082
4.23341,67.97032,57.79075
4.23343,68.18336,57.68696
4.23344,68.37523,57.53469
4.23346,68.64426,57.46402
4.23348,68.87812,57.37423
4.2335,69.07477,57.2124
4.23351,69.29771,57.14514
4.23353,69.48651,57.01711
4.23356,69.76681,56.94609
4.23358,69.98155,56.87781
4.23359,70.18913,56.72213
4.23361,70.39705,56.69481
4.23363,70.6077,56.63439
4.23365,70.88015,56.5999
4.23367,71.09524,56.60672
4.23369,71.31341,56.50805
4.23371,71.52338,56.51215
4.23373,71.75827,56.4763
4.23375,72.03379,56.44386
4.23376,72.25775,56.46776
4.23378,72.49128,56.38889
4.2338,72.70944,56.42371
4.23382,72.97198,56.44591
4.23384,73.26116,56.45308
4.23386,73.51893,56.54389
4.23388,73.78762,56.5415
4.2339,74.02729,56.59648
4.23391,74.33832,56.64803
4.23393,74.63535,56.65998
4.23395,74.92452,56.76581
4.23398,75.21507,56.79722
4.23399,75.36837,56.85834
4.23401,74.98701,56.91706
4.23403,75.20244,56.96998
4.23405,73.12015,57.02325
4.23407,71.49263,56.98569
4.23408,71.30964,56.98843
4.2341,71.46225,57.10279
4.23413,71.61588,57.17722
4.23415,71.75723,57.3452
4.23416,71.87092,57.50737
4.23418,71.9655,57.58589
4.2342,72.04811,57.76786
4.23422,72.07883,57.9075
4.23423,72.11639,58.14922
4.23426,72.14062,58.39811
4.23428,72.16384,58.52477
4.2343,72.18536,58.73099
4.23431,72.18741,58.89384
4.23433,72.18229,59.11815
4.23435,72.17136,59.41176
4.23437,72.13175,59.54935
4.23438,72.10103,59.80234
4.23441,72.04981,60.02289
4.23443,72.0143,60.29499
4.23445,71.96411,60.64766
4.23446,71.89412,60.84398
4.23448,71.81764,61.12121
4.2345,71.72034,61.38853
4.23452,71.59744,61.6603
4.23454,71.47452,62.04882
4.23456,71.31338,62.28098
4.23458,71.16726,62.60805
4.2346,71.01192,62.94093
4.23462,70.66914,63.37998
4.23463,70.36631,63.83816
4.23465,70.08464,64.17069
4.23467,69.78933,64.57287
4.23469,69.42845,65.01125
4.23471,68.92553,65.4742
4.23473,68.33523,66.07576
4.23475,67.72649,66.55341
4.23477,67.04605,67.08362
4.23478,66.42537,67.6572
4.2348,65.58855,68.15156
4.23483,64.55032,68.79751
4.23485,63.61791,69.34889
4.23486,62.89992,69.8733
4.23488,62.27377,70.4479
4.2349,61.67425,70.9252
4.23492,61.04912,71.53769
4.23494,60.47008,72.09864
4.23495,59.9105,72.59198
4.23498,59.37585,73.16214
4.235,58.85178,73.62885
4.23502,58.3144,74.22393
4.23503,57.83095,74.63055
4.23505,57.33932,74.17408
4.23507,56.87432,74.8832
4.23509,56.39839,70.29118
4.2351,55.90538,69.5288
4.23513,55.47247,70.31883
4.23515,55.06311,70.55269
4.23517,54.66844,70.86987
4.23518,54.17134,71.06926
4.2352,53.62338,71.21538
4.23522,53.12048,71.58308
4.23524,52.60221,71.70531
4.23526,52.13584,71.89923
4.23528,51.63362,72.04229
4.2353,51.13243,72.0877
4.23532,50.67152,72.37244
4.23534,50.20823,72.4315
4.23535,49.77532,72.54553
4.23537,49.29597,72.64966
4.23539,48.82517,72.6203
4.23541,48.37621,72.83061
4.23543,47.9631,72.86237
4.23545,48.22257,72.91357
4.23547,47.94774,72.98971
4.23549,49.20108,72.89275
4.2355,51.24751,73.0242
4.23552,51.47934,73.00986
4.23554,51.32501,72.98528
4.23557,51.04847,73.03068
4.23558,50.81494,72.87125
4.2356,50.59712,72.91017
4.23562,50.40218,72.89276
4.23564,50.2523,72.80537
4.23566,50.04608,72.82039
4.23567,49.87981,72.61827
4.2357,49.71696,72.57457
4.23572,49.59951,72.52917
4.23573,49.50016,72.38339
4.23575,49.34788,72.3612
4.23577,49.22736,72.12221
4.23579,49.09728,71.98496
4.23581,49.03242,71.93955
4.23582,48.9515,71.74939
4.23585,48.83986,71.68485
4.23587,48.75485,71.41889
4.23589,48.65277,71.20722
4.2359,48.63297,71.14063
4.23592,48.56947,70.94637
4.23594,48.50152,70.82995
4.23596,48.44178,70.65685
4.23598,48.37588,70.51722
4.236,48.38612,70.51277
4.23602,48.33081,70.26183
4.23604,48.29019,70.0942
4.23605,48.2622,69.79717
4.23607,48.23898,69.44176
4.23609,48.28541,69.33251
4.23611,48.24683,69.01637
4.23613,48.2465,68.77976
4.23615,48.23283,68.44586
4.23617,48.25365,68.01499
4.23619,48.31886,67.85248
4.23621,48.30656,67.51072
4.23622,48.33115,67.22735
4.23624,48.34173,66.9071
4.23626,48.40558,66.4199
4.23629,48.48446,66.20823
4.2363,48.50494,65.82892
4.23632,48.56708,65.48512
4.23634,48.60054,65.1379
4.23636,48.70639,64.60837
4.23637,48.79481,64.3267
4.23639,48.8508,63.93442
4.23642,48.93069,63.52848
4.23644,49.00137,63.17102
4.23645,49.15433,62.60121
4.23647,49.2489,62.24649
4.23649,49.34586,61.80812
4.23651,49.45272,61.34277
4.23653,49.56642,60.81939
4.23654,49.7436,60.19836
4.23657,49.85388,59.73266
4.23659,49.98191,59.22976
4.23661,50.11062,58.64867
4.23662,50.26802,58.08773
4.23664,50.48346,57.31649
4.23666,50.62173,56.71901
4.23668,50.86652,57.11095
4.23669,51.02971,56.32604
4.23672,51.46024,58.6835
4.23674,52.10415,61.26698
4.23676,52.56984,60.35302
4.23677,52.87849,59.86822
4.23679,53.05704,59.38648
4.23681,53.3073,59.02594
4.23683,53.5637,58.63366
4.23685,53.77572,58.22636
4.23687,54.01675,57.9225
4.23689,54.23048,57.56846
4.23691,54.53229,57.28577
4.23692,54.80883,56.9925
4.23694,55.05021,56.64835
4.23696,55.3247,56.44657
4.23698,55.5835,56.20553
4.237,55.93105,56.00411
4.23702,56.22808,55.83374
4.23704,56.51452,55.59168
4.23706,56.7839,55.47185
4.23708,57.0683,55.31139
4.23709,57.50633,55.0881
4.23711,57.92149,54.92935
4.23714,58.32811,54.69274
4.23716,58.73132,54.57871
4.23717,59.15057,54.46468
4.23719,59.61284,54.33562
4.23721,60.01878,54.29055
4.23723,60.43769,54.16731
4.23724,60.83032,54.10824
4.23726,61.27347,54.04543
4.23729,61.73369,53.95597
4.23731,62.15875,53.94402
4.23732,62.58518,53.88871
4.23734,62.94161,53.85048
4.23736,62.72038,53.816
4.23738,62.96449,53.7822
4.2374,61.69681,53.80985
4.23742,59.65141,53.64325
4.23744,59.41105,53.5637
4.23746,59.634,53.57667
4.23747,59.89654,53.59169
4.23749,60.14236,53.69412
4.23751,60.36973,53.79313
4.23753,60.57867,53.80473
4.23755,60.80128,53.9133
4.23757,60.99248,53.98055
4.23759,61.19425,54.13215
4.23761,61.37315,54.30832
4.23763,61.54966,54.36192
4.23764,61.72413,54.49882
4.23766,61.87231,54.59442
4.23768,62.01707,54.73815
4.2377,62.14851,54.95085
4.23772,62.2663,55.01538
4.23774,62.38443,55.19599
4.23776,62.49027,55.35544
4.23778,62.59986,55.54253
4.23779,62.70024,55.81566
4.23781,62.78696,55.94746
4.23783,62.8689,56.15333
4.23785,62.92934,56.35135
4.23787,62.98738,56.53025
4.23789,63.04371,56.82181
4.23791,63.07547,56.97511
4.23793,63.10825,57.2083
4.23795,63.13829,57.45924
4.23796,63.16048,57.67364
4.23798,63.1813,58.01848
4.23801,63.17857,58.24175
4.23803,63.17619,58.49679
4.23804,63.15604,58.77607
4.23806,63.12634,58.9915
4.23808,63.09903,59.34043
4.2381,63.03792,59.60263
4.23811,62.98705,59.87473
4.23813,62.93276,60.19976
4.23816,62.87574,60.45344
4.23818,62.81019,60.84641
4.23819,62.72006,61.18816
4.23821,62.63334,61.47801
4.23823,62.52374,61.82898
4.23825,62.4162,62.09597
4.23827,62.2868,62.48792
4.23829,62.14136,62.87474
4.23831,61.92798,63.1745
4.23833,61.774,63.55962
4.23835,61.48891,63.87782
4.23836,60.87642,64.30697
4.23838,60.40049,64.77744
4.2384,60.09014,65.09836
4.23842,59.88597,65.50327
4.23844,59.69068,65.84707
4.23846,59.45443,66.27178
4.23848,59.2308,66.77742
4.2385,59.00069,67.11473
4.23851,58.77332,67.55276
4.23853,58.52852,67.94847
4.23855,58.23628,68.39879
4.23858,57.97407,68.92901
4.23859,57.6849,68.27828
4.23861,57.40665,68.80918
4.23863,57.09426,66.28203
4.23865,56.74089,63.34075
4.23867,56.42406,64.13488
4.23868,56.08981,64.39572
4.2387,55.77947,64.64906
4.23873,55.42133,64.89078
4.23874,55.03792,64.98808
4.23876,54.67124,65.28954
4.23878,54.30422,65.45376
4.2388,54.58076,65.59818
4.23882,54.44317,65.79858
4.23883,54.99557,65.8201
4.23885,57.56096,66.0386
4.23888,57.95837,66.16288
4.2389,57.83409,66.24857
4.23891,57.56813,66.42064
4.23893,57.31275,66.39401
4.23895,57.08845,66.52067
4.23897,56.87131,66.63437
4.23898,56.71289,66.65075
4.239,56.48415,66.84195
4.23903,56.28681,66.81737
4.23905,56.10552,66.91057
4.23906,55.93857,67.04031
4.23908,55.81225,67.03621
4.2391,55.61559,67.15844
4.23912,55.45786,67.08401
4.23914,55.28579,67.07581
4.23916,55.16254,67.19941
4.23918,55.04783,67.14649
4.2392,54.87542,67.21136
4.23922,54.73714,67.11338
4.23923,54.58692,67.01709
4.23925,54.50566,67.11166
4.23927,54.40324,67.04577
4.23929,54.26838,67.05772
4.23931,54.16493,66.97476
4.23933,54.04065,67.0106
4.23935,53.99524,67.16424
4.23937,53.9034,67.06386
4.23938,53.80883,67.00582
4.2394,53.72827,66.85833
4.23942,53.63984,66.62207
4.23945,53.63062,66.65246
4.23946,53.548,66.47185
4.23948,53.48654,66.36636
4.2395,53.42578,66.20589
4.23952,53.37696,65.91705
4.23954,53.3913,65.89895
4.23955,53.32062,65.70673
4.23957,53.29126,65.549
4.2396,53.25132,65.39161
4.23961,53.25235,65.0543
4.23963,53.29093,64.98601
4.23965,53.26054,64.75964
4.23967,53.26532,64.54694
4.23969,53.24995,64.36531
4.2397,53.29331,63.98907
4.23973,53.34998,63.83714
4.23975,53.34656,63.60225
4.23977,53.38207,63.33799
4.23978,53.4005,63.14987
4.2398,53.48928,62.73983
4.23982,53.55483,62.52816
4.23984,53.59716,62.26186
4.23985,53.66578,61.94571
4.23988,53.71734,61.72516
4.2399,53.8522,61.28644
4.23992,53.92526,60.98395
4.23993,54.00787,60.71389
4.23995,54.09221,60.35439
4.23997,54.19463,60.11028
4.23999,54.3592,59.65551
4.24001,54.45991,59.29021
4.24003,54.57634,58.99182
4.24005,54.69549,58.59237
4.24007,54.83718,58.30319
4.24009,55.0352,57.82931
4.2401,55.14445,57.37966
4.24012,55.29911,57.06351
4.24014,55.4326,56.62958
4.24017,55.63062,56.30422
4.24018,55.84776,55.8218
4.2402,56.00516,55.31787
4.24022,56.27453,55.83716
4.24024,56.4507,55.5275
4.24025,56.83617,55.30489
4.24027,57.50875,60.68046
4.24029,57.9997,60.11063
4.24032,58.34624,59.76205
4.24033,58.55826,59.50872
4.24035,58.8331,59.29978
4.24037,59.09087,59.12533
4.24039,59.32474,58.8662
4.24041,59.58899,58.73032
4.24042,59.82968,58.55654
4.24044,60.1646,58.37661
4.24047,60.4425,58.24755
4.24048,60.72247,58.02188
4.2405,61.00276,57.90887
4.24052,61.30218,57.79211
4.24054,61.66578,57.64838
4.24056,61.98568,57.59922
4.24057,62.309,57.45172
4.2406,62.619,57.36295
4.24062,62.9652,57.27179
4.24064,63.35749,57.14171
4.24065,63.7047,57.09357
4.24067,64.06149,56.98842
4.24069,64.38345,56.8935
4.24071,64.13217,56.8242
4.24073,64.25816,56.71734
4.24075,63.66513,56.71734
4.24077,61.09497,56.48415
4.24079,60.64397,56.31992
4.2408,60.80375,56.23936
4.24082,61.02704,56.17551
4.24084,61.24554,56.18883
4.24086,61.42991,56.2059
4.24088,61.5955,56.13591
4.2409,61.76313,56.16118
4.24092,61.91881,56.14683
4.24094,62.07551,56.20522
4.24096,62.22198,56.28067
4.24097,62.34454,56.25302
4.24099,62.48316,56.30594
4.24101,62.58832,56.31379
4.24104,62.70133,56.35885
4.24105,62.79248,56.45821
4.24107,62.87544,56.42646
4.24109,62.95976,56.5183
4.24111,63.03283,56.58795
4.24112,63.11272,56.67091
4.24114,63.18271,56.83411
4.24117,63.24178,56.86518
4.24119,63.29402,56.97886
4.2412,63.33499,57.0888
4.24122,63.36264,57.16323
4.24124,63.39166,57.34281
4.24126,63.39508,57.4046
4.24128,63.40771,57.54527
4.24129,63.40805,57.70676
4.24132,63.41385,57.81875
4.24134,63.4125,58.05024
4.24136,63.39372,58.18647
4.24137,63.36607,58.34625
4.24139,63.33397,58.53403
4.24141,63.28378,58.65352
4.24143,63.24213,58.89456
4.24144,63.15814,59.06937
4.24147,63.09942,59.24281
4.24149,63.02226,59.4695
4.24151,62.95295,59.63577
4.24152,62.86931,59.92562
4.24154,62.76518,60.17656
4.24156,62.659,60.36947
4.24158,62.5378,60.61562
4.2416,62.41659,60.80306
4.24162,62.2855,61.09224
4.24164,62.12537,61.39405
4.24166,61.98129,61.59617
4.24168,61.83277,61.88363
4.24169,61.67982,62.12126
4.24171,61.50877,62.45141
4.24173,61.32406,62.83106
4.24176,61.14072,63.06458
4.24177,60.9369,63.37288
4.24179,60.7399,63.64191
4.24181,60.5074,63.95943
4.24183,60.28241,64.37458
4.24184,59.98333,64.61528
4.24186,59.73955,64.96181
4.24188,59.42784,65.28377
4.24191,58.69619,65.64157
4.24192,58.1151,66.11101
4.24194,57.66204,66.40633
4.24196,57.34077,66.76891
4.24198,57.04681,67.12808
4.242,56.70813,67.46403
4.24201,56.40871,67.96011
4.24204,56.083,68.28719
4.24206,55.77846,68.68288
4.24207,55.43567,69.09736
4.24209,55.05465,69.46983
4.24211,54.70334,69.99697
4.24213,54.33392,69.52957
4.24215,54.50873,69.7829
4.24216,54.50737,70.06559
4.24219,54.42098,64.55278
4.24221,57.3049,65.07344
4.24223,57.93003,65.48689
4.24224,57.85424,65.68321
4.24226,57.6173,65.95634
4.24228,57.35407,66.02838
4.2423,57.14342,66.23151
4.24232,56.91638,66.46265
4.24234,56.76684,66.56235
4.24236,56.55244,66.7689
4.24238,56.35715,66.78939
4.24239,56.1779,66.90615
4.24241,56.01095,67.1127
4.24243,55.88941,67.15231
4.24245,55.70573,67.31687
4.24247,55.54323,67.30457
4.24249,55.39198,67.34384
4.24251,55.26088,67.54288
4.24253,55.16699,67.5422
4.24255,54.99764,67.65248
4.24256,54.86858,67.63302
4.24258,54.72792,67.59342
4.24261,54.63915,67.76787
4.24263,54.56233,67.74363
4.24264,54.42507,67.82216
4.24266,54.32674,67.79689
4.24268,54.19735,67.89386
4.2427,54.1533,68.13934
4.24271,54.0775,68.12362
4.24273,53.97645,68.12635
4.24276,53.89895,68.07752
4.24278,53.80711,67.90374
4.24279,53.79312,68.00889
4.24281,53.73542,67.89793
4.24283,53.6685,67.84536
4.24285,53.6207,67.7856
4.24287,53.55686,67.56334
4.24288,53.58486,67.61046
4.24291,53.52852,67.49096
4.24293,53.50121,67.39093
4.24295,53.47219,67.32572
4.24296,53.46161,67.06147
4.24298,53.51522,67.05498
4.243,53.48381,66.90612
4.24302,53.49132,66.74872
4.24303,53.4862,66.65928
4.24306,53.52034,66.35986
4.24308,53.59169,66.26699
4.2431,53.58998,66.12394
4.24311,53.61968,65.91465
4.24313,53.63847,65.81461
4.24315,53.71357,65.48345
4.24317,53.80508,65.32264
4.24319,53.83478,65.15057
4.24321,53.90853,64.89656
4.24323,53.95121,64.76034
4.24325,54.07684,64.4056
4.24327,54.16765,64.15432
4.24328,54.24345,63.98292
4.2433,54.33427,63.68725
4.24332,54.42133,63.52405
4.24334,54.58248,63.15191
4.24336,54.69139,62.83748
4.24338,54.80268,62.63672
4.2434,54.92798,62.30249
4.24342,55.05464,62.08398
4.24343,55.25368,61.68999
4.24345,55.37181,61.2919
4.24348,55.51793,61.07648
4.2435,55.6603,60.7156
4.24351,55.83306,60.45271
4.24353,56.06215,60.05769
4.24355,56.20691,59.59917
4.24357,56.39948,59.34959
4.24358,56.55721,58.95185
4.2436,56.78868,58.62955
4.24363,57.02904,58.20996
4.24365,57.20999,57.68316
4.24366,57.41962,57.39261
4.24368,57.61081,56.97336
4.2437,57.87302,56.60122
4.24372,58.1342,56.18777
4.24374,58.35577,55.62273
4.24375,58.67842,55.662
4.24378,58.9215,55.92454
4.2438,59.30696,55.32092
4.24382,60.04065,60.51006
4.24383,60.61116,60.61453
4.24385,61.06695,60.09695
4.24387,61.37627,59.85045
4.24389,61.72895,59.5896
4.24391,62.02768,59.44586
4.24393,62.33358,59.20619
4.24395,62.63847,59.02729
4.24397,62.95871,58.86546
4.24398,63.34212,58.65207
4.244,63.68558,58.53906
4.24402,64.02324,58.35265
4.24404,64.3486,58.17683
4.24406,64.18336,58.05905
4.24408,64.19223,57.86068
4.2441,64.22023,57.79719
4.24412,61.32777,57.54557
4.24414,60.65109,57.27825
4.24415,60.7501,57.11027
4.24417,60.9686,56.9597
4.24419,61.18096,56.90951
4.24421,61.36088,56.83269
4.24423,61.51554,56.68998
4.24425,61.67771,56.65378
4.24427,61.82862,56.57014
4.24429,61.97612,56.55068
4.2443,62.11508,56.53839
4.24432,62.23081,56.43392
4.24435,62.35782,56.41889
4.24437,62.46468,56.36426
4.24438,62.56915,56.33455
4.2444,62.65928,56.34274
4.24442,62.73097,56.24783
4.24444,62.81018,56.26934
4.24445,62.87368,56.27207
4.24447,62.94743,56.27377
4.2445,63.00547,56.34956
4.24452,63.05668,56.31201
4.24453,63.10072,56.36186
4.24455,63.13316,56.39498
4.24457,63.15056,56.39396
4.24459,63.17685,56.48579
4.24461,63.1731,56.47419
4.24463,63.17685,56.54521
4.24465,63.17002,56.62578
4.24467,63.16831,56.67085
4.24469,63.16148,56.82073
4.2447,63.13143,56.88424
4.24472,63.10139,56.97198
4.24474,63.05769,57.08192
4.24476,62.99999,57.13313
4.24478,62.95252,57.29291
4.2448,62.86955,57.40626
4.24482,62.79343,57.50253
4.24484,62.71661,57.6548
4.24485,62.63467,57.75688
4.24487,62.55853,57.97368
4.24489,62.43734,58.16317
4.24492,62.33526,58.28335
4.24493,62.20996,58.46054
4.24495,62.08466,58.58413
4.24497,61.94775,58.79068
4.24499,61.78524,59.03036
4.245,61.63434,59.14815
4.24502,61.48207,59.36665
4.24504,61.32809,59.54044
4.24507,61.16592,59.79751
4.24508,60.96995,60.10342
4.2451,60.78422,60.26661
4.24512,60.578,60.50287
4.24514,60.38169,60.7125
4.24516,60.15329,60.95558
4.24517,59.91908,61.297
4.2452,59.69443,61.47385
4.24522,59.4626,61.75108
4.24524,59.23351,62.01397
4.24525,58.96926,62.2912
4.24527,58.71116,62.68211
4.24529,58.43803,62.91939
4.24531,58.16558,63.2188
4.24532,57.88323,63.52266
4.24534,57.55854,63.78829
4.24537,57.26015,64.19969
4.24539,56.90645,64.46531
4.2454,56.57357,64.79511
4.24542,56.21748,65.15154
4.24544,55.40798,65.44994
4.24546,54.7494,65.90437
4.24548,54.15089,66.24442
4.2455,53.95902,66.58958
4.24552,54.20416,66.97777
4.24554,53.84772,67.28095
4.24556,56.43393,67.74185
4.24557,57.66438,68.12764
4.24559,57.71935,68.49193
4.24561,57.51826,68.9228
4.24563,57.25128,69.26284
4.24565,57.04848,69.75584
4.24567,56.83099,69.85349
4.24569,56.69271,69.5189
4.24571,56.50596,70.1471
4.24572,56.30555,64.87022
4.24574,56.14167,64.65206
4.24576,55.9655,65.28436
4.24579,55.86684,65.46292
4.2458,55.68726,65.72683
4.24582,55.53055,65.84496
4.24584,55.37829,65.97401
4.24586,55.24685,66.28401
4.24588,55.16116,66.36903
4.24589,54.99762,66.55169
4.24591,54.86003,66.62851
4.24594,54.72858,66.67153
4.24596,54.63334,66.9392
4.24597,54.57461,66.98152
4.24599,54.42985,67.14165
4.24601,54.33596,67.21266
4.24603,54.21135,67.33728
4.24604,54.16389,67.69338
4.24607,54.10653,67.79
4.24609,53.99796,67.87126
4.24611,53.92353,67.9252
4.24612,53.82726,67.83985
4.24614,53.82214,68.02455
4.24616,53.774,67.99895
4.24618,53.70469,68.0225
4.2462,53.65826,68.06756
4.24622,53.59407,67.945
4.24624,53.6248,68.06381
4.24626,53.58588,68.04196
4.24627,53.54491,68.00646
4.24629,53.51965,68.04606
4.24631,53.49508,67.87262
4.24633,53.56302,67.92623
4.24635,53.53298,67.8815
4.24637,53.54083,67.80025
4.24639,53.53708,67.8105
4.24641,53.56849,67.60189
4.24643,53.65315,67.57049
4.24644,53.64871,67.5302
4.24646,53.68525,67.39944
4.24648,53.70573,67.38919
4.24651,53.78426,67.15156
4.24652,53.88565,67.05017
4.24654,53.91604,66.98428
4.24656,53.98706,66.81119
4.24658,54.03554,66.75485
4.24659,54.15641,66.49231
4.24661,54.27283,66.30692
4.24663,54.33462,66.24205
4.24666,54.43465,66.02968
4.24667,54.52069,65.93444
4.24669,54.71018,65.6596
4.24671,54.81295,65.39706
4.24673,54.9123,65.30727
4.24675,55.02121,65.05223
4.24676,55.13353,64.90236
4.24679,55.32575,64.60191
4.24681,55.44695,64.26323
4.24683,55.58044,64.15158
4.24684,55.71803,63.8665
4.24686,55.88123,63.6695
4.24688,56.11305,63.3735
4.2469,56.25883,62.97541
4.24691,56.44217,62.82826
4.24694,56.60775,62.50391
4.24696,56.82386,62.24922
4.24698,57.07377,61.92693
4.24699,57.24584,61.47217
4.24701,57.46093,61.2755
4.24703,57.6412,60.93648
4.24705,57.90374,60.62648
4.24707,58.16356,60.3093
4.24709,58.38139,59.81288
4.24711,58.62209,59.56502
4.24713,58.84264,59.19288
4.24714,59.14377,58.82586
4.24716,59.42237,58.4865
4.24718,59.66169,57.95116
4.2472,59.93175,57.63194
4.24723,60.18201,57.24478
4.24724,60.52411,56.82723
4.24726,60.81431,56.48445
4.24728,61.10109,55.92965
4.2473,61.44182,55.63057
4.24731,61.77264,56.23317
4.24733,62.18678,55.6176
4.24735,62.94609,59.40866
4.24738,63.59375,61.01024
4.24739,64.14104,60.30897
4.24741,64.33974,60.04916
4.24743,64.10212,59.72448
4.24745,64.39983,59.56401
4.24746,61.79314,59.30283
4.24748,60.51284,58.88153
4.24751,60.47324,58.62171
4.24753,60.67603,58.36633
4.24754,60.8778,58.23864
4.24756,61.05056,58.07613
4.24758,61.18303,57.85181
4.2476,61.33803,57.75247
4.24762,61.46982,57.6019
4.24763,61.61287,57.51416
4.24766,61.7375,57.42095
4.24768,61.84743,57.25025
4.2477,61.96249,57.17069
4.24771,62.06593,57.05871
4.24773,62.16221,56.95458
4.24775,62.24688,56.87879
4.24777,62.30629,56.71048
4.24779,62.38243,56.66097
4.24781,62.43671,56.59337
4.24783,62.50636,56.52952
4.24785,62.56236,56.52099
4.24786,62.60537,56.41618
4.24788,62.64839,56.39229
4.2479,62.6757,56.35165
4.24792,62.69927,56.28747
4.24794,62.7177,56.2919
4.24796,62.7119,56.21542
4.24798,62.70917,56.20825
4.248,62.70405,56.21883
4.24802,62.69142,56.19151
4.24803,62.68868,56.26457
4.24805,62.64771,56.26049
4.24807,62.62689,56.2755
4.2481,62.57362,56.3035
4.24811,62.52378,56.28712
4.24813,62.47086,56.36018
4.24815,62.38687,56.39842
4.24817,62.30868,56.41105
4.24818,62.23664,56.49367
4.2482,62.15367,56.51962
4.24822,62.0789,56.65653
4.24825,61.95634,56.77296
4.24826,61.85425,56.81222
4.24828,61.73065,56.91533
4.2483,61.6016,56.972
4.24832,61.47494,57.10208
4.24834,61.3056,57.26766
4.24835,61.16289,57.30999
4.24838,61.00346,57.45782
4.2484,60.8587,57.56742
4.24841,60.68697,57.7453
4.24843,60.49647,57.97097
4.24845,60.3063,58.06758
4.24847,60.10759,58.23658
4.24849,59.90172,58.38578
4.2485,59.68527,58.54932
4.24853,59.44013,58.79957
4.24855,59.21957,58.91463
4.24857,58.98298,59.11846
4.24858,58.75457,59.32638
4.2486,58.46643,59.54351
4.24862,58.22163,59.83986
4.24864,57.96352,60.0075
4.24866,57.70542,60.23113
4.24868,57.43809,60.46772
4.2487,57.12501,60.65891
