Time (hr),MX03 (uL/min),MX04 (uL/min)
1.87055,55.63195,69.53019
1.87057,55.48821,69.80024
1.87058,55.33833,69.91837
1.8706,55.26629,70.18911
1.87062,55.09422,70.40078
1.87064,54.97506,70.50321
1.87065,54.85864,70.69133
1.87068,54.76203,70.73912
1.8707,54.72003,70.63362
1.87072,54.58108,70.63294
1.87073,54.49982,70.67084
1.87075,54.40696,70.87228
1.87077,54.3735,70.90607
1.87079,54.34755,71.03649
1.87081,54.24376,71.21744
1.87083,54.19699,71.27752
1.87085,54.12734,71.43252
1.87087,54.14918,71.42502
1.87089,54.13928,71.46599
1.8709,54.09114,71.6046
1.87092,54.07577,71.60392
1.87094,54.04334,71.706
1.87097,54.10752,71.65923
1.87098,54.10581,71.62441
1.871,54.09454,71.7323
1.87102,54.10718,71.69645
1.87104,54.12458,71.73537
1.87105,54.23657,71.66743
1.87107,54.24682,71.55476
1.87109,54.29326,71.63192
1.87112,54.32876,71.54316
1.87113,54.39842,71.52541
1.87115,54.54351,71.42367
1.87117,54.57015,71.24307
1.87119,54.64662,71.2755
1.87121,54.70261,71.16591
1.87122,54.83133,71.08807
1.87124,54.99759,70.97131
1.87127,55.07203,70.7231
1.87128,55.19733,70.70398
1.8713,55.27927,70.54625
1.87132,55.46158,70.40695
1.87134,55.64355,70.26049
1.87136,55.74973,69.95902
1.87137,55.89961,69.87161
1.8714,56.01638,69.69408
1.87142,56.25298,69.49571
1.87144,56.45065,69.3349
1.87145,56.61078,68.9894
1.87147,56.79651,68.83576
1.87149,56.95732,68.61726
1.87151,57.2325,68.36325
1.87152,57.43939,68.16386
1.87155,57.63434,67.77396
1.87157,57.84124,67.54214
1.87159,58.05531,67.3052
1.8716,58.36667,67.00237
1.87162,58.59166,66.77738
1.87164,58.817,66.36187
1.87166,59.00136,66.05972
1.87168,59.268,65.77908
1.8717,59.28951,65.41991
1.87172,59.23421,65.15702
1.87174,59.38443,64.70499
1.87176,59.66165,64.3168
1.87177,60.01979,64.01977
1.87179,60.39227,63.62066
1.87181,60.69135,63.31749
1.87184,61.02764,62.85316
1.87185,61.31785,62.40079
1.87187,61.70057,62.06279
1.87189,62.06043,61.62443
1.87191,62.38374,61.26559
1.87192,62.73335,60.77156
1.87194,63.05359,60.24135
1.87196,63.47456,59.8733
1.87199,63.84739,59.40898
1.872,64.20792,59.00543
1.87202,64.57972,58.50354
1.87204,64.94026,57.92417
1.87206,65.3923,58.14131
1.87208,65.77399,57.99109
1.87209,66.15638,57.55954
1.87211,66.53875,62.82653
1.87214,66.76204,62.92828
1.87216,66.49199,62.56331
1.87217,66.85457,62.28642
1.87219,64.49507,62.03002
1.87221,63.05293,61.83405
1.87223,63.00411,61.55547
1.87224,63.21648,61.36359
1.87227,63.42201,61.16967
1.87229,63.60466,60.94639
1.87231,63.76445,60.78421
1.87232,63.92559,60.54522
1.87234,64.08161,60.37451
1.87236,64.21511,60.23112
1.87238,64.34485,60.06144
1.87239,64.45445,59.9655
1.87242,64.57086,59.81529
1.87244,64.67362,59.67803
1.87246,64.76478,59.56229
1.87247,64.83444,59.40047
1.87249,64.89692,59.31511
1.87251,64.95598,59.19663
1.87253,65.00992,59.06587
1.87255,65.05977,59.0331
1.87257,65.09356,58.95389
1.87259,65.12087,58.93239
1.87261,65.14444,59.18606
1.87263,65.15263,59.268
1.87264,65.15537,59.27688
1.87266,65.13761,59.18264
1.87268,65.10654,59.14065
1.87271,65.06934,59.12017
1.87272,65.03212,59.02662
1.87274,64.99081,59.02014
1.87276,64.94507,58.99658
1.87278,64.87236,59.01672
1.87279,64.80373,59.08022
1.87281,64.72009,59.0495
1.87283,64.62723,59.08125
1.87286,64.52514,59.09456
1.87287,64.39233,59.12255
1.87289,64.2684,59.21235
1.87291,64.14719,59.20893
1.87293,64.02121,59.28302
1.87295,63.88567,59.36428
1.87296,63.70711,59.4353
1.87299,63.5504,59.58858
1.87301,63.37286,59.65414
1.87303,63.19499,59.761
1.87304,62.99731,59.87743
1.87306,62.75968,59.9638
1.87308,62.5579,60.13485
1.8731,62.3452,60.23557
1.87311,62.14069,60.37009
1.87314,61.90205,60.53738
1.87316,61.63267,60.66917
1.87318,61.38173,60.90236
1.87319,61.10997,61.08296
1.87321,60.85391,61.24821
1.87323,60.55551,61.45203
1.87325,60.23663,61.60259
1.87327,59.94062,61.84739
1.87329,59.63403,62.07648
1.87331,59.34554,62.26562
1.87333,58.99559,62.51451
1.87335,58.64496,62.71253
1.87336,58.29466,63.00956
1.87338,57.93721,63.31888
1.8734,57.5958,63.53875
1.87342,57.1861,63.81701
1.87344,56.79826,64.04849
1.87346,56.41314,64.35268
1.87348,56.03314,64.70502
1.8735,55.64768,64.9365
1.87351,55.19155,65.2465
1.87353,54.77401,65.53362
1.87355,54.3568,65.88254
1.87358,54.22946,66.30521
1.87359,54.4862,66.59063
1.87361,54.32368,66.93205
1.87363,57.23184,67.24956
1.87365,58.5398,67.59542
1.87366,58.5258,68.0495
1.87368,58.27146,68.35881
1.87371,57.94439,68.73198
1.87373,57.68901,69.10992
1.87374,57.41178,69.49264
1.87376,57.21956,69.99793
1.87378,57.00243,70.37588
1.8738,56.76446,70.77636
1.87382,56.57088,71.1922
1.87383,56.34759,71.5763
1.87386,56.21171,72.09593
1.87388,56.02018,72.50563
1.8739,55.83001,72.93274
1.87391,55.67433,73.40014
1.87393,55.49406,73.82145
1.87395,55.39368,74.37897
1.87397,55.224,74.23524
1.87398,55.08505,74.28986
1.87401,54.96384,74.72346
1.87403,54.84128,69.33902
1.87405,54.78562,68.85934
1.87406,54.64018,69.11745
1.87408,54.53844,69.28952
1.8741,54.44045,69.59201
1.87412,54.3626,69.73233
1.87414,54.33153,69.9382
1.87416,54.21989,70.22533
1.87418,54.15844,70.35984
1.8742,54.09323,70.58176
1.87422,54.08298,70.66541
1.87423,54.08435,70.77227
1.87425,54.01641,71.01023
1.87427,53.99387,71.0751
1.8743,53.94232,71.22703
1.87431,53.98362,71.27414
1.87433,53.99455,71.29838
1.87435,53.97782,71.50733
1.87437,53.98533,71.54181
1.87438,53.98874,71.64354
1.8744,54.07955,71.67018
1.87442,54.10584,71.62579
1.87445,54.1393,71.78626
1.87446,54.18231,71.77636
1.87448,54.23079,71.81971
1.8745,54.36532,71.81868
1.87452,54.40628,71.71694
1.87453,54.47967,71.82722
1.87455,54.54556,71.79307
1.87458,54.64935,71.7801
1.8746,54.82347,71.76542
1.87461,54.89414,71.60563
1.87463,55.01193,71.65957
1.87465,55.10309,71.58617
1.87467,55.25741,71.51243
1.87469,55.45645,71.46667
1.8747,55.55852,71.25637
1.87473,55.71181,71.2386
1.87475,55.83199,71.15735
1.87477,56.04811,71.0317
1.87478,56.26901,70.96581
1.8748,56.42401,70.71282
1.87482,56.61452,70.62473
1.87484,56.76679,70.50592
1.87486,57.02319,70.3236
1.87488,57.25296,70.22596
1.8749,57.44928,69.93543
1.87492,57.66778,69.76541
1.87493,57.86785,69.62884
1.87495,58.1724,69.40317
1.87497,58.41583,69.26762
1.87499,58.65653,68.94636
1.87501,58.89962,68.70497
1.87503,59.14851,68.53085
1.87505,59.48276,68.2567
1.87507,59.74155,68.0795
1.87509,60.01775,67.72922
1.8751,60.28337,67.4059
1.87512,60.58996,67.21232
1.87514,60.95595,66.89958
1.87517,61.24751,66.67391
1.87518,61.56161,66.30519
1.8752,61.79549,65.91393
1.87522,62.14543,65.67562
1.87524,62.32364,65.32157
1.87525,62.28165,65.04196
1.87527,62.4551,64.6466
1.87529,62.76817,64.18672
1.87532,63.20381,63.91223
1.87533,63.62205,63.52984
1.87535,63.99931,63.19764
1.87537,64.40628,62.78863
1.87539,64.76818,62.27583
1.87541,65.22055,61.96139
1.87542,65.63469,61.54282
1.87545,66.02903,61.1519
1.87547,66.43395,60.71114
1.87548,66.57768,60.13825
1.8755,66.35269,59.77156
1.87552,66.74702,59.32363
1.87554,64.11472,58.88594
1.87556,62.88358,58.4421
1.87557,62.86173,57.82995
1.8756,63.08741,57.6275
1.87562,63.30011,57.91941
1.87564,63.49506,57.33833
1.87565,63.66747,61.96482
1.87567,63.83066,63.00477
1.87569,63.9983,62.592
1.87571,64.13657,62.30384
1.87573,64.27519,62.01671
1.87575,64.39503,61.8262
1.87577,64.51861,61.57731
1.87579,64.63231,61.34958
1.8758,64.7303,61.1601
1.87582,64.80779,60.92384
1.87584,64.87232,60.76064
1.87586,64.93855,60.55921
1.87588,64.99659,60.34036
1.8759,65.05395,60.24476
1.87592,65.10004,60.09113
1.87594,65.13316,60.00305
1.87596,65.16116,60.17956
1.87597,65.18403,60.18093
1.87599,65.19325,60.11948
1.87601,65.18233,59.94911
1.87604,65.15809,59.83713
1.87605,65.1219,59.72924
1.87607,65.08845,59.5599
1.87609,65.05431,59.48376
1.87611,65.00685,59.38475
1.87612,64.94608,59.32433
1.87614,64.87029,59.29634
1.87617,64.79552,59.18948
1.87619,64.70847,59.15636
1.8762,64.61867,59.10309
1.87622,64.49645,59.05017
1.87624,64.37115,59.04982
1.87626,64.2496,58.96618
1.87628,64.12499,58.96651
1.87629,63.99388,58.97847
1.87632,63.82727,58.97232
1.87634,63.66715,59.04265
1.87636,63.49713,59.0348
1.87637,63.31379,59.06962
1.87639,63.12601,59.11401
1.87641,62.89044,59.12391
1.87643,62.6815,59.21029
1.87644,62.4688,59.23759
1.87647,62.25645,59.29666
1.87649,62.02907,59.39362
1.87651,61.75184,59.44859
1.87652,61.50705,59.59779
1.87654,61.24177,59.70704
1.87656,60.98673,59.79615
1.87658,60.70097,59.91906
1.8766,60.36946,59.99758
1.87662,60.07789,60.15327
1.87664,59.77062,60.31168
1.87666,59.48145,60.41035
1.87668,59.14345,60.58106
1.87669,58.77848,60.70977
1.87671,58.43672,60.92589
1.87673,58.07789,61.16318
1.87676,57.74433,61.30384
1.87677,57.34863,61.49743
1.87679,56.94884,61.65754
1.87681,56.56577,61.87502
1.87683,56.17997,62.15258
1.87684,55.8068,62.3093
1.87686,55.36057,62.54828
1.87689,54.93278,62.76747
1.87691,54.50021,63.03274
1.87692,54.15539,63.37928
1.87694,54.52446,63.59368
1.87696,54.1291,63.86101
1.87698,55.95566,64.11844
1.87699,57.74467,64.38063
1.87701,57.85086,64.75209
1.87703,57.65659,64.99348
1.87706,57.34045,65.29562
1.87707,57.08439,65.61416
1.87709,56.83209,65.92348
1.87711,56.68631,66.34887
1.87713,56.50092,66.66365
1.87715,56.45245,66.99073
1.87716,56.6235,67.34512
1.87719,56.58764,67.65034
1.87721,56.44938,68.08428
1.87723,56.25271,68.43661
1.87724,56.02226,68.78895
1.87726,55.84985,69.19729
1.87728,55.63749,69.54929
1.8773,55.52209,70.02453
1.87731,55.36264,70.45267
1.87734,55.19774,70.81833
1.87736,55.0721,71.199
1.87738,54.92119,71.56022
1.87739,54.86178,71.81799
1.87741,54.72658,72.06654
1.87743,54.61255,72.38576
1.87745,54.51935,72.86204
1.87747,54.41829,73.28643
1.87749,54.39542,73.82688
1.87751,54.2865,74.15566
1.87753,54.22232,73.82347
1.87755,54.16086,74.40284
1.87756,54.12434,69.73299
1.87758,54.13969,68.57048
1.8776,54.06151,69.07031
1.87763,54.03761,69.30213
1.87764,53.99766,69.56775
1.87766,54.0178,69.74665
1.87768,54.0499,69.87775
1.8777,54.01815,70.20141
1.87771,54.02463,70.32875
1.87773,54.02088,70.50492
1.87775,54.10146,70.64763
1.87778,54.15745,70.69919
1.87779,54.17008,70.95628
1.87781,54.21719,71.03412
1.87783,54.23904,71.1519
1.87785,54.36297,71.26013
1.87786,54.42408,71.25432
1.87788,54.48656,71.45337
1.87791,54.56338,71.51346
1.87793,54.64565,71.58106
1.87795,54.82285,71.6671
1.87796,54.90751,71.60428
1.87798,55.01506,71.73367
1.878,55.12294,71.75826
1.87802,55.24824,71.76816
1.87803,55.45821,71.82995
1.87806,55.56097,71.72411
1.87808,55.71016,71.77976
1.8781,55.83921,71.7965
1.87811,56.03143,71.7528
1.87813,56.26701,71.78934
1.87815,56.4104,71.64117
1.87817,56.59783,71.62409
1.87818,56.75591,71.60839
1.87821,56.99353,71.50529
1.87823,57.24619,71.50153
1.87825,57.42611,71.31137
1.87826,57.64325,71.20792
1.87828,57.8324,71.18265
1.8783,58.11919,71.04096
1.87832,58.39197,70.99522
1.87834,58.62208,70.77501
1.87836,58.88257,70.60226
1.87838,59.11098,70.53875
1.8784,59.44215,70.3479
1.87842,59.71869,70.25299
1.87843,59.98499,70.00615
1.87845,60.26119,69.75044
1.87847,60.53876,69.66883
1.8785,60.90578,69.44588
1.87851,61.20794,69.30591
1.87853,61.52034,69.04268
1.87855,61.8276,68.7245
1.87857,62.1598,68.59783
1.87858,62.56028,68.33221
1.8786,62.88154,68.13317
1.87863,63.22876,67.83819
1.87865,63.55448,67.45375
1.87866,63.93584,67.2827
1.87868,64.35032,66.99523
1.8787,64.7146,66.74258
1.87872,65.10381,66.44044
1.87874,65.39129,66.00309
1.87875,65.80781,65.78082
1.87878,66.13556,65.44487
1.8788,66.12327,65.13248
1.87882,66.31173,64.79857
1.87883,66.57052,64.31104
1.87885,66.28305,64.02459
1.87887,66.65416,63.66816
1.87889,64.80881,63.29807
1.87891,63.00273,62.95325
1.87893,62.87402,62.43123
1.87895,63.10584,62.08538
1.87897,63.34245,61.68934
1.87898,63.55958,61.26121
1.879,63.75316,60.87473
1.87902,63.92421,60.31686
1.87904,64.10721,59.89419
1.87906,64.25981,59.48381
1.87908,64.40696,59.01163
1.8791,64.54386,58.61696
1.87912,64.67223,58.04134
1.87913,64.8047,57.60228
1.87915,64.90713,58.04407
1.87917,64.99726,57.5299
1.87919,65.07408,60.38822
1.87921,65.15022,63.08642
1.87923,65.21884,62.70881
1.87925,65.27892,62.41997
1.87927,65.32741,62.19703
1.87929,65.36872,62.00891
1.8793,65.40048,62.01233
1.87932,65.43086,61.96692
1.87934,65.44451,61.87543
1.87937,65.43973,61.64736
1.87938,65.42573,61.45479
1.8794,65.40183,61.25814
1.87942,65.37451,61.0089
1.87944,65.34447,60.8655
1.87945,65.3052,60.70299
1.87947,65.24852,60.57052
1.8795,65.17854,60.46195
1.87952,65.11231,60.27485
1.87953,65.02866,60.17448
1.87955,64.93546,60.04986
1.87957,64.82723,59.929
1.87959,64.7009,59.84707
1.87961,64.58721,59.68456
1.87962,64.46908,59.61457
1.87965,64.34515,59.55415
1.87967,64.18537,59.46777
1.87969,64.01978,59.45377
1.8797,63.8559,59.3674
1.87972,63.67496,59.33121
1.87974,63.50016,59.29707
1.87976,63.27687,59.23118
1.87978,63.05973,59.22674
1.8798,62.84805,59.18133
1.87982,62.63159,59.15777
1.87984,62.41548,59.17621
1.87985,62.14234,59.16084
1.87987,61.89174,59.2305
1.87989,61.6326,59.26429
1.87991,61.36528,59.27829
1.87993,61.09488,59.3196
1.87995,60.76268,59.32917
1.87997,60.47009,59.40257
1.87999,60.16419,59.48349
1.88001,59.87126,59.50704
1.88002,59.54691,59.6016
1.88004,59.18126,59.66033
1.88006,58.84394,59.79723
1.88009,58.4899,59.95224
1.8801,58.14985,60.02052
1.88012,57.77123,60.14446
1.88014,57.35709,60.23595
1.88016,56.98017,60.37525
1.88017,56.58959,60.56882
1.88019,56.22633,60.6535
1.88021,55.79922,60.81431
1.88024,55.35641,60.96726
1.88025,54.93033,61.15333
1.88027,54.51244,61.41246
1.88029,54.8501,61.56165
1.88031,54.57185,61.75285
1.88032,55.30794,61.94199
1.88034,57.85864,62.12841
1.88037,58.14168,62.40768
1.88039,57.9935,62.5801
1.8804,57.69648,62.80441
1.88042,57.43255,63.05056
1.88044,57.18468,63.27692
1.88046,56.95594,63.61048
1.88048,56.77841,63.8563
1.88049,56.52338,64.11134
1.88052,56.32672,64.39265
1.88054,56.11846,64.62516
1.88056,55.95082,64.97136
1.88057,55.80264,65.25132
1.88059,55.58209,65.52854
1.88061,55.41138,65.85596
1.88063,55.22052,66.13524
1.88065,55.15941,66.52683
1.88067,55.0423,66.89351
1.88069,54.96377,67.19567
1.88071,55.23656,67.48792
1.88072,55.29972,67.7706
1.88074,55.26421,68.055
1.88076,55.10204,68.18166
1.88078,54.9385,68.38787
1.8808,54.82413,68.76786
1.88082,54.68518,69.13351
1.88084,54.63601,69.58623
1.88086,54.52573,70.07683
1.88088,54.42946,70.44147
1.88089,54.36356,70.86141
1.88091,54.28436,71.239
1.88094,54.29152,71.67704
1.88096,54.20856,72.18882
1.88097,54.1635,72.55891
1.88099,54.11775,73.00104
1.88101,54.09727,73.42064
1.88103,54.12765,73.89111
1.88104,54.06858,74.41961
1.88106,54.05765,73.943
1.88108,54.0416,74.39503
1.88111,54.08326,71.54251
1.88112,54.1447,68.7016
1.88114,54.13207,69.1154
1.88116,54.16382,69.38579
1.88118,54.17952,69.5985
1.8812,54.2799,69.81837
1.88121,54.3615,69.9242
1.88124,54.39735,70.20245
1.88126,54.47349,70.36666
1.88127,54.52948,70.50459
1.88129,54.69233,70.69101
1.88131,54.78758,70.71764
1.88133,54.88318,70.91498
1.88135,54.99005,71.03072
1.88136,55.08804,71.11233
1.88139,55.28606,71.25606
1.88141,55.39769,71.24616
1.88143,55.52948,71.3636
1.88144,55.66536,71.48003
1.88146,55.82173,71.51042
1.88148,56.06209,71.62036
1.8815,56.19422,71.56027
1.88152,56.37039,71.59884
1.88154,56.5247,71.67873
1.88156,56.73023,71.65961
1.88158,56.99517,71.73644
1.88159,57.16246,71.65416
1.88161,57.37516,71.61864
1.88163,57.56498,71.69649
1.88165,57.82719,71.64459
1.88167,58.12013,71.68078
1.88169,58.33727,71.57631
1.88171,58.59743,71.46706
1.88173,58.81525,71.51588
1.88175,59.12423,71.41209
1.88176,59.42024,71.39467
1.88178,59.67801,71.25094
1.88181,59.95729,71.07375
1.88183,60.21266,71.09082
1.88184,60.56432,70.96245
1.88186,60.87569,70.88665
1.88188,61.18229,70.73439
1.8819,61.49775,70.48379
1.88191,61.80503,70.45921
1.88193,62.20107,70.27724
1.88196,62.53189,70.14954
1.88198,62.86989,69.95699
1.88199,63.19559,69.65245
1.88201,63.54656,69.57426
1.88203,63.9665,69.37248
1.88205,64.32294,69.18709
1.88206,64.70294,68.98702
1.88208,65.05801,68.62854
1.88211,65.46327,68.49437
1.88213,65.90915,68.24957
1.88215,66.29495,68.00307
1.88216,66.70499,67.77022
1.88218,67.05664,67.36941
1.8822,66.74903,67.15568
1.88222,66.99655,66.89211
1.88224,66.21506,66.59611
1.88226,63.64934,66.34517
1.88228,63.25944,65.91464
1.8823,63.41785,65.63776
1.88231,63.61484,65.33733
1.88233,63.42332,64.98157
1.88235,63.3605,64.69854
1.88237,63.45507,64.2315
1.88239,63.66845,63.87335
1.88241,63.84973,63.55276
1.88243,64.01737,63.15297
1.88245,64.17578,62.84433
1.88246,64.31951,62.35951
1.88248,64.4752,61.93821
1.8825,64.59776,61.58689
1.88252,64.69985,61.14066
1.88254,64.7876,60.78183
1.88256,64.87056,60.26664
1.88258,64.94807,59.76271
1.8826,65.01738,59.38954
1.88262,65.07713,58.97542
1.88263,65.12902,58.59713
1.88265,65.17102,58.18402
1.88268,65.20959,57.91054
1.8827,65.22769,58.35234
1.88271,65.23419,58.07306
1.88273,65.23009,58.19836
1.88275,65.2137,63.22977
1.88277,65.18537,63.10891
1.88278,65.1618,62.75691
1.8828,65.12186,62.47217
1.88283,65.08089,62.23591
1.88285,65.01636,62.03141
1.88286,64.95524,61.75828
1.88288,64.88217,61.58826
1.8829,64.79648,61.394
1.88292,64.69611,61.1912
1.88294,64.57388,61.03142
1.88295,64.46224,60.79107
1.88298,64.34787,60.64529
1.883,64.23043,60.50769
1.88302,64.08703,60.3544
1.88303,63.92418,60.27315
1.88305,63.76748,60.10756
1.88307,63.59199,59.99627
1.88309,63.41991,59.88633
1.88311,63.21131,59.74703
1.88313,62.99485,59.66885
1.88315,62.79171,59.55072
1.88317,62.57457,59.44181
1.88318,62.36529,59.38172
1.8832,62.10241,59.28988
1.88322,61.846,59.28305
1.88324,61.58414,59.23833
1.88326,61.31476,59.17721
1.88328,61.05427,59.14648
1.8833,60.73572,59.08536
1.88332,60.43767,59.07682
1.88334,60.13962,59.07614
1.88335,59.84088,59.01298
1.88337,59.53497,59.03347
1.88339,59.16625,59.02458
1.88341,58.83918,59.08331
1.88343,58.48581,59.15637
1.88345,58.14781,59.1533
1.88347,57.78387,59.19904
1.88349,57.3694,59.22156
1.8835,56.9976,59.27141
1.88352,56.61078,59.36974
1.88355,56.24138,59.37521
1.88357,55.82997,59.4568
1.88358,55.37691,59.53533
1.8836,54.95697,59.6282
1.88362,54.51689,59.79276
1.88364,54.73096,59.85934
1.88365,54.61591,59.97645
1.88367,54.48071,60.0898
1.8837,57.60806,60.1912
1.88372,58.14203,60.37897
1.88373,58.04712,60.47661
1.88375,57.77911,60.62411
1.88377,57.50085,60.80028
1.88379,57.25503,60.94094
1.88381,57.00921,61.19188
1.88383,56.83338,61.36498
1.88385,56.59268,61.54456
1.88387,56.38271,61.75249
1.88389,56.18641,61.91227
1.8839,56.00478,62.17208
1.88392,55.87675,62.39127
1.88394,55.66268,62.59202
1.88396,55.4954,62.84705
1.88398,55.31683,63.05565
1.884,55.1765,63.36975
1.88402,55.06521,63.662
1.88404,54.87709,63.89689
1.88405,54.74735,64.12428
1.88407,54.59575,64.33938
1.88409,54.51211,64.62786
1.88411,54.4247,64.65449
1.88413,54.27482,64.75213
1.88415,54.17445,65.02764
1.88417,54.03788,65.32604
1.88419,54.04335,65.7074
1.88421,53.98701,66.12734
1.88422,53.92078,66.42402
1.88424,54.2598,66.77021
1.88427,54.42675,67.08192
1.88429,54.49981,67.44416
1.8843,54.40558,67.89175
1.88432,54.32194,68.20005
1.88434,54.26902,68.57595
1.88436,54.20484,68.93887
1.88437,54.22157,69.33457
1.88439,54.15978,69.83714
1.88442,54.13486,70.19119
1.88444,54.12769,70.5862
1.88445,54.1393,70.98155
1.88447,54.21475,71.37281
1.88449,54.19905,71.89551
1.88451,54.22295,72.27858
1.88452,54.24002,72.69476
1.88454,54.30864,73.14407
1.88457,54.40049,73.57015
1.88459,54.4196,74.12393
1.8846,54.48174,73.83544
1.88462,54.52953,74.05667
1.88464,54.6603,73.94264
1.88466,54.7873,68.76852
1.88468,54.86616,68.81906
1.8847,54.98122,69.19291
1.88472,55.06451,69.40732
1.88474,55.24956,69.67226
1.88476,55.38101,69.77604
1.88477,55.49777,69.97883
1.88479,55.63058,70.21064
1.88481,55.76032,70.33082
1.88483,55.99281,70.5384
1.88485,56.14646,70.58551
1.88487,56.3199,70.70501
1.88489,56.49777,70.89996
1.88491,56.67531,70.96483
1.88492,56.95049,71.11983
1.88494,57.11949,71.1369
1.88496,57.32741,71.17752
1.88499,57.52714,71.35779
1.885,57.76648,71.38886
1.88502,58.07374,71.49606
1.88504,58.27961,71.49298
1.88506,58.52782,71.45543
1.88508,58.7494,71.60394
1.88509,59.03789,71.58824
1.88511,59.35916,71.63945
1.88514,59.60737,71.61145
1.88516,59.89108,71.51244
1.88517,60.14338,71.6234
1.88519,60.48138,71.57457
1.88521,60.82211,71.57492
1.88523,61.11744,71.53053
1.88524,61.43802,71.37075
1.88527,61.72754,71.44006
1.88529,62.1089,71.3489
1.88531,62.4585,71.29018
1.88532,62.79001,71.21711
1.88534,63.13279,71.00168
1.88536,63.46602,71.00953
1.88538,63.89142,70.90234
1.88539,64.25946,70.78934
1.88542,64.63808,70.69819
1.88544,65.00647,70.43871
1.88546,65.38816,70.38238
1.88548,65.84463,70.23933
1.88549,66.23248,70.06828
1.88551,66.64251,69.95015
1.88553,67.02046,69.64867
1.88555,66.82209,69.51211
1.88557,66.9368,69.34926
1.88559,67.01293,69.13075
1.88561,63.8709,68.98736
1.88563,63.27957,68.64902
1.88564,63.40658,68.44383
1.88566,63.64489,68.2482
1.88568,63.86408,67.97336
1.8857,64.06858,67.78728
1.88572,64.23622,67.41719
1.88574,64.41853,67.12255
1.88576,64.57832,66.91122
1.88578,64.73673,66.59849
1.88579,64.89173,66.37793
1.88581,64.98493,65.99111
1.88583,65.09179,65.62512
1.88586,65.20514,65.37452
1.88587,64.95658,65.01537
1.88589,64.75993,64.74052
1.88591,64.71726,64.3257
1.88593,64.81967,63.88597
1.88595,64.92073,63.6142
1.88596,65.00267,63.27825
1.88598,65.07233,62.97849
1.88601,65.1314,62.58279
1.88603,65.18705,62.40082
1.88604,65.22222,62.23967
1.88606,65.23997,61.85217
1.88608,65.25089,61.46261
1.8861,65.25157,60.99112
1.88611,65.23894,60.42437
1.88614,65.22357,60.06076
1.88616,65.19694,59.60566
1.88618,65.16724,59.18538
1.88619,65.11568,58.7231
1.88621,65.06003,58.12187
1.88623,64.99209,58.07749
1.88625,64.90878,58.20722
1.88627,64.81762,57.63126
1.88629,64.70325,62.69613
1.88631,64.58819,63.30043
1.88633,64.47654,62.9078
1.88635,64.35295,62.62512
1.88636,64.22117,62.35746
1.88638,64.05422,62.1748
1.8864,63.90127,61.92182
1.88642,63.73568,61.71902
1.88644,63.56702,61.54217
1.88646,63.37242,61.32058
1.88648,63.15493,61.17071
1.8865,62.95077,60.97405
1.88651,62.74489,60.7791
1.88653,62.54175,60.6555
1.88655,62.30242,60.48924
1.88657,62.03782,60.40525
1.88659,61.7862,60.28507
1.88661,61.51477,60.13894
1.88663,61.2652,60.03823
1.88665,60.95895,59.9003
1.88667,60.6568,59.82314
1.88668,60.36217,59.73881
1.8867,60.0665,59.59474
1.88673,59.77733,59.54046
1.88674,59.4185,59.45271
1.88676,59.08016,59.42438
1.88678,58.73054,59.40798
1.8868,58.37957,59.32126
1.88682,58.03304,59.29975
1.88683,57.61481,59.24991
1.88685,57.2396,59.21918
1.88688,56.85756,59.22908
1.8869,56.48303,59.15739
1.88691,56.08596,59.17446
1.88693,55.62676,59.18982
1.88695,55.21194,59.20757
1.88697,54.77459,59.28712
1.88698,54.77459,59.28132
1.88701,54.87429,59.32912
1.88703,54.40246,59.37692
1.88705,57.43148,59.39809
1.88706,58.30516,59.49573
1.88708,58.2577,59.52373
1.8871,58.01358,59.60021
1.88712,57.70597,59.6999
1.88714,57.45673,59.76204
1.88716,57.19726,59.92149
1.88718,57.01869,60.02493
1.8872,56.79882,60.13281
1.88722,56.56427,60.26664
1.88723,56.36284,60.34995
1.88725,56.15595,60.52237
1.88727,56.01904,60.6637
1.8873,55.80737,60.78695
1.88731,55.62233,60.96346
1.88733,55.44343,61.09729
1.88735,55.27408,61.32978
1.88737,55.1679,61.54965
1.88738,54.97842,61.70567
1.8874,54.83673,61.87638
1.88742,54.68583,61.99279
1.88745,54.56805,62.2212
1.88746,54.49397,62.2229
1.88748,54.33077,62.19934
1.8875,54.22562,62.36219
1.88752,54.09111,62.58308
1.88754,54.0259,62.88626
1.88755,53.96581,63.23143
1.88757,53.84871,63.44993
1.8876,53.77907,63.72136
1.88762,53.68041,63.97401
1.88763,53.66642,64.25124
1.88765,53.62476,64.62201
1.88767,53.55102,64.85213
1.88769,53.51278,65.14199
1.8877,53.44074,65.44312
1.88773,53.5022,65.75551
1.88775,53.50458,66.17408
1.88777,53.48001,66.46531
1.88778,53.82996,66.77838
1.8878,54.10753,67.10955
1.88782,54.29736,67.4158
1.88784,54.26458,67.84666
1.88786,54.2482,68.15974
1.88788,54.25332,68.50389
1.8879,54.2755,68.88423
1.88792,54.35915,69.22598
1.88793,54.35847,69.70361
1.88795,54.4066,70.086
1.88797,54.44792,70.45917
1.88799,54.54898,70.87194
1.88801,54.67701,71.21984
1.88803,54.72856,71.70021
1.88805,54.82382,72.12083
1.88807,54.89654,72.51072
1.88809,55.05019,72.96651
1.8881,55.20042,73.35232
1.88812,55.29499,73.87332
1.88814,55.43155,74.00715
1.88817,55.54183,73.80879
1.88818,55.76136,74.38783
