"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yicC",317.783522013689,-0.728780950119541,0.139832270746135,-5.21182232277871,1.86994601798995e-07,4.17885132662404e-07
"yicG",7.14221812101455,-0.536518330409016,0.5307232265196,-1.01091925809884,0.312055075921351,0.375630406757564
"yicH",414.719448525104,0.0813460226415494,0.158822797697175,0.512181020741436,0.608524324790994,0.669277970853732
"yicI",42.771124057708,-0.200697503399375,0.229232149007588,-0.875520751640867,0.381290624088827,0.447185916595811
"yicJ",11.1839482566106,-0.0497407177134839,0.420581035550982,-0.118266668035379,0.905856367064277,0.924970141199771
"yicL",50.2900927412598,-0.0914938560749684,0.234496950781455,-0.390170770963406,0.696410273628012,0.750430747749661
"yicN",28.4354216028302,-0.086094403996834,0.276545502365869,-0.311320933662957,0.755556654704476,0.800244346371468
"yicR",81.686045663625,-1.23334172680763,0.191749857925163,-6.43203463174918,1.2590704299947e-10,3.38724109723922e-10
"yicS",16.5345475388264,1.03925371004223,0.40378350511505,2.57378941159598,0.0100591478434461,0.015618959504816
"yidA",131.349027993685,-2.14203648087241,0.221455104030595,-9.67255412896909,3.9440956140433e-22,1.70379900861701e-21
"yidB",237.695664616367,1.66427509034661,0.147468961441974,11.2855957896026,1.54590571840103e-29,8.45774797483201e-29
"yidC",536.955361750816,-2.97544596094148,0.228345525244007,-13.0304544298031,8.21171217172783e-39,5.7453717690316e-38
"yidD",19.163032656729,-3.97433258323956,0.760675604699799,-5.22474042638455,1.74399587575442e-07,3.90597423412766e-07
"yidE",210.226572961937,0.86231322947066,0.146807142196391,5.87378254606374,4.25962050168003e-09,1.04435207112963e-08
"yidF",18.0414621969923,1.92953710142062,0.349099081654146,5.52719042478667,3.25399713159725e-08,7.61514009207993e-08
"yidG",30.1233084525936,1.7118020146188,0.276422533241926,6.19270069824814,5.91419696915955e-10,1.53324047701745e-09
"yidH",89.0166650327801,2.26133927118663,0.190882711401597,11.8467474324011,2.23706179713879e-32,1.31792118918394e-31
"yidI",10.7255870444427,0.149591470286788,0.440668198235468,0.339465091617197,0.734259390310285,0.782786368112066
"yidJ",16.1297357053749,0.517147494407313,0.358376434683915,1.44302873838073,0.149012375822647,0.193217004057116
"yidK",14.2369837572404,0.866569236147587,0.363597391468734,2.38332082814764,0.0171572342180125,0.0259561433182809
"yidL",10.6508219848006,-0.545001980381164,0.520661855512504,-1.04674843108048,0.295215620263901,0.357690460915873
"yidP",6.91859384712089,0.823520029522817,0.516951968908974,1.59303006672139,0.11115344619673,0.147998283258994
"yidQ",114.610118042048,0.299145815184874,0.161676767134118,1.85027088608668,0.0642745166294046,0.0891118383692121
"yidR",97.6714144885543,-1.02361782805522,0.174949196678683,-5.8509432880405,4.88792882046010e-09,1.19479438696153e-08
"yidX",17.1000852243484,0.388389472034157,0.339919056010121,1.14259399456144,0.253207200107904,0.311999778247539
"yidZ",49.4975778601341,0.0493180585563225,0.212235675374878,0.232374026983026,0.816247520308232,0.852310857963772
"yieE",138.847787475658,-0.483254826715666,0.157465890530166,-3.06894925046061,0.00214813079121468,0.00354965514889743
"yieH",29.0228900587774,-2.10143540459506,0.376119300506293,-5.58715120911456,2.30824733465227e-08,5.44574893520688e-08
"yieK",12.4287301881506,0.133780859009334,0.402332754431063,0.332512969764326,0.739501947864069,0.787136794466468
"yieL",5.49800342533931,-1.58228014259937,0.734423507854051,-2.15445192818339,0.0312047480006428,0.0456449444485833
"yieP",114.29719346839,-0.731260519935433,0.168908110898423,-4.32933928421704,1.49557368829679e-05,2.97431851415189e-05
"yifB",17.2597040387258,-0.134784506414634,0.362754899347945,-0.371558059331274,0.710221920653807,0.762157367333085
"yifE",230.668193086004,-0.730525661198245,0.147462152907362,-4.9539874930293,7.27078817534483e-07,1.56877674802424e-06
"yifK",279.854082504246,0.245983664050995,0.14448592615406,1.70247490948503,0.0886663780258256,0.119863261282002
"yifL",122.755284187203,-1.8491608214976,0.197664165012714,-9.35506353100804,8.35494899539348e-21,3.44450990530167e-20
"yigA",107.164302743416,-2.99482228882162,0.245452678012855,-12.2012206714028,3.06198937480715e-34,1.90030332955589e-33
"yigB",78.3603778495477,-1.55560894699517,0.21732119225353,-7.15810975848307,8.17970550339163e-13,2.41821839063905e-12
"yigE",8.79040178353579,0.47987153112221,0.462147931921728,1.03835048904532,0.299106910934071,0.361973680543911
"yigF",1.15333692616784,-2.73875053162793,1.47955361797869,-1.85106541483065,0.0641601428818036,0.0889836167910378
"yigG",0.592424545501678,1.40995038893065,1.82892374976436,0.770918081802102,0.440755488715985,0.508852900207463
"yigI",100.240798942879,0.617925405027626,0.312714988710576,1.97600187818157,0.0481545644823838,0.0682287572746219
"yigL",130.97081166211,-0.647434126085243,0.173143672983474,-3.73928838940039,0.000184541919990236,0.00033266647661211
"yigM",56.8699915332799,-2.58156038515989,0.284441300649406,-9.075898539579,1.12743363611431e-19,4.45818845409016e-19
"yigZ",103.141275827477,-0.595102234670108,0.180601287187788,-3.29511624162083,0.000983809750371944,0.00167821512180527
"yihA",182.818117009591,-0.250691551354448,0.161925479778114,-1.54819088199071,0.121576346031634,0.160509206436698
"yihD",47.0376137873046,-1.48635106901423,0.253407991377251,-5.86544670882729,4.4792511704729e-09,1.09687686795014e-08
"yihF",3.89876656414315,-0.0525135497845141,0.768036140161354,-0.0683738004483509,0.945488077224637,0.957203249569321
"yihG",8.09385439324022,-2.0345490892839,0.673038399940777,-3.02293166253654,0.00250338767892712,0.00411162461205606
"yihI",655.199827176204,1.78671871882378,0.098666036442401,18.1087513317394,2.71844809311137e-73,3.98934711137101e-72
"yihL",19.9533325177963,1.05457417506458,0.310879915103484,3.39222356874854,0.000693278471223048,0.00119617019758985
"yihM",12.4642662428258,1.13276044442567,0.381335921543737,2.97050547936839,0.00297310101681302,0.0048536769611827
"yihN",8.76240493318719,1.61451104301483,0.53559404577753,3.01443052950862,0.00257462166426657,0.00422350164053415
"yihO",9.13301174116382,2.32071851604425,0.484710263223568,4.78784686878776,1.68580199355376e-06,3.57101881385933e-06
"yihP",8.80131899659514,-0.144911282457753,0.46298230014025,-0.312995296826369,0.754284235352893,0.799313195179747
"yihQ",8.52531459272221,-0.220149236371623,0.514802309663201,-0.427638400681713,0.668914403718484,0.725296626064454
"yihR",31.7627746546626,2.5055773741404,0.292396720421311,8.56910217915627,1.0429496438195e-17,3.81258120694807e-17
"yihS",26.5448283855818,0.278808160287853,0.291051968591087,0.957932570040657,0.33809676154578,0.403039101373488
"yihT",11.5816882489523,0.0992125182167653,0.419925842423005,0.236261997223846,0.813229374056013,0.849814243068815
"yihU",9.60448088010381,1.42547045681306,0.444815534656537,3.20463281012371,0.00135234883435179,0.00227725683995031
"yihV",45.2205513293134,2.17410776983026,0.234364437748179,9.27661120739791,1.74954496498037e-20,7.10479548715806e-20
"yihW",89.0751142469346,0.855221925772311,0.225815067472055,3.78726687880624,0.000152313476558963,0.000276778847658554
"yihX",195.584772949305,-0.42502094660123,0.204707331303259,-2.0762370546055,0.0378720317469463,0.054553440485945
"yihY",326.622353530944,2.04212046861699,0.14533196356336,14.0514200630523,7.55046605019152e-45,6.21308592996529e-44
"yiiD",380.64338360156,0.206998995606265,0.126532835317302,1.63593106158714,0.101854016259126,0.136465582100641
